tweet,clean,date,time,link
"First nCoV-related death outside of China, sa Pilipinas po nangyari. The patient is a 44-yr-old man — OTHER THAN the first female Chinese patient who was declared positive of nCoV. Namatay daw sa ospital nung Saturday. Pero Sunday lang dineclare na dalawa sila, AFTER MAMATAY???",first ncov related death outside china pilipinas nangyari patient yr old first female chinese patient declared positive ncov namatay daw ospital saturday sunday dineclare mamatay,2020-02-02,13:29:27+00:00,https://twitter.com/yssavaldes/status/1223961628825116673
"Sobrang pakikisama naman pinakita ng Pilipinas sa China, 1st case of #ncoV related death. Gusto mag trend ng Pinas eh, kaya ayan Viral na rin. Vlogger ka Pinas?? ",sobrang pakikisama pinakita pilipinas china 1st case related death trend pinas ayan viral rin vlogger pinas,2020-02-02,05:55:43+00:00,https://twitter.com/gryffindorommel/status/1223847443969662976
Pros and cons of using different masks! Know your mask and stay safe always 2019-nCov ARD ,pros cons using different masks know mask stay safe always ncov ard,2020-02-02,03:33:24+00:00,https://twitter.com/iamsuperarn/status/1223811631752212482
I think the DDS virus is scarier than nCoV.,think dds virus scarier ncov,2020-02-01,19:35:38+00:00,https://twitter.com/myckle/status/1223691395560435714
#CoronavirusPanic: ‘Cats and dogs thrown from tower blocks’ in China due to fake news romours that animlas are causing spread of the deadly virus. #nCoV ,cats dogs thrown tower blocks china due fake news romours animlas causing spread deadly virus,2020-02-01,15:35:13+00:00,https://twitter.com/dannylomontes/status/1223630893908017152
Sobrang dame ko nakasalubong na chinese sa eastwood. Tas napahatching ako nung pauwi nako. May ncov naba ako nun ? ,sobrang dame nakasalubong chinese eastwood napahatching pauwi nako ncov naba,2020-02-01,10:21:21+00:00,https://twitter.com/Yuanrivas10/status/1223551905558720512
"I was told a ketogenic diet improves the immune system, thus a good incentive in fighting ncoV.",told ketogenic diet improves immune system thus good incentive fighting ncov,2020-02-01,08:09:34+00:00,https://twitter.com/PeterPanFlies/status/1223518742627282944
It’s not about the dining culture and habits. There is no proof that this is the cause of the nCoV. I still believe the cause is the chinese govt biological warfare programs.,dining culture habits proof cause ncov still believe cause chinese govt biological warfare programs,2020-02-01,03:53:27+00:00,https://twitter.com/rsgabitan/status/1223454285670666240
"Spectators in the #AustralianOpen Rod Laver arena undeterred by ncoV, without face masks. Absence of hysteria-peddling agents in Melbourne?",spectators rod laver arena undeterred ncov without masks absence hysteria peddling agents melbourne,2020-02-01,03:47:51+00:00,https://twitter.com/PeterPanFlies/status/1223452876334223360
Informing people that nCoV is less fatal is not downplaying its seriousness. That’s called EDUCATING the people about the real state of affairs on this virus.,informing people ncov less fatal downplaying seriousness thats called educating people real state affairs virus,2020-02-01,03:25:12+00:00,https://twitter.com/Mother_Sith/status/1223447177898287104
"Sabi ng pinsan ko, hindi kaya Bad-karma na ng bad chinese people ang Ncov. I ask why did you say so And sabi nya, diba sakanila nag mumula yung mga fake na bagay like plastic rice, plastic noodles, plastic egg, plstc repolyo etc.",pinsan bad karma bad chinese people ncov ask say nya diba sakanila nag mumula fake bagay like plastic rice plastic noodles plastic egg plstc repolyo etc,2020-02-01,03:07:15+00:00,https://twitter.com/marjohnlachica/status/1223442662973247488
"Eh baket kase pinagpipilitan nyo ang chinese travel ban eh hindi nga yan ang immediate solution. Juskorudy. Ncov has low fatality rate, less infectious than TB, and our first case came from HK, not China. Admit it, u just lurveee someone to blame. Kayo ang cause ng paniccc!!",kase pinagpipilitan nyo chinese travel ban nga yan immediate solution juskorudy ncov low fatality rate less infectious tb first case came hk china admit lurveee someone blame cause paniccc,2020-01-31,14:07:19+00:00,https://twitter.com/alexanderduca/status/1223246385408925697
How to protect yourself from NCov: 1. Wash/Discinfect your hands properly. 2. Wear face masks in crowded place. 3. Vote Wisely next election. #ncovph #coronavirusPH #CoronavirusOutbreak #ncovph #nCoV #nCoV2019 #coronavirus,protect ncov wash discinfect hands properly wear masks crowded place vote wisely next election,2020-01-31,13:38:39+00:00,https://twitter.com/jmnfrncsco/status/1223239172057530368
Wear mask. Do not wear mask. Basta mag-hugas lagi ng kamay & stay hydrated! Refrain from spreading hate also lalo na sa country of origin of patient zero. #CoronavirusOutbreak #nCoV,wear mask wear mask basta hugas kamay stay hydrated refrain spreading hate lalo country origin patient zero,2020-01-31,13:38:36+00:00,https://twitter.com/SantosDonnieG/status/1223239157222268928
"You kidding? How a poor guy who can’t even afford 3 meals a day is supposed to boost his/her immune system? Are you distributing Vitamins, Supplements or Food for public? Hell No! Right? Sir, not everyone is presidential spokesperson.#CoronaOutbreak #coronavirusPH #coronavirus ",kidding poor guy cant even afford meals day supposed boost immune system distributing vitamins supplements food public hell right sir everyone presidential spokesperson,2020-01-31,12:04:09+00:00,https://twitter.com/firangidacter/status/1223215389326200833
Sana gawin ni Duts versus nCoV yung same strategy versus Taal. Ihian niya yung virus. Tapos kainin niya yung laway at cough and sneeze droplets ng mga infected.,gawin duts versus ncov strategy versus taal ihian virus tapos kainin laway cough sneeze droplets infected,2020-01-31,11:44:59+00:00,https://twitter.com/gabemercado/status/1223210566077911040
instead sisihin nyo goverment natin na di agad nag ban ng flights. at di agad umaksyon nung inaanounce na may nCOV. and if naka face mask naman and laging nagaalcohol or naghuhugas ng kamay i think ok naman?? nasa hangin ba virus ewan di q pa sure HAHSHAHA,instead sisihin nyo goverment natin agad nag ban flights agad umaksyon inaanounce ncov naka mask laging nagaalcohol naghuhugas kamay think ok nasa hangin virus ewan sure hahshaha,2020-01-31,11:26:18+00:00,https://twitter.com/h0ellyiannx/status/1223205863218761729
Ang laking tulong talaga ng Face Mask bukod sa proteksyon sa NCOV natatakpan na ang bibig ng mga TSISMOSA!,laking tulong mask bukod proteksyon ncov natatakpan bibig tsismosa,2020-01-31,11:17:56+00:00,https://twitter.com/KitSherwinCruz/status/1223203757694939137
"Pota.. Di ako pinasakay ng bus kanina. Sabi nung konduktor ""bawal chinese dito"". Gahd muka ba akong chinese?! Coronavirus pa more! Huhu. Mag-MRT nako!! Eto na.",pota pinasakay bus kanina konduktor bawal chinese gahd muka akong chinese coronavirus mrt nako,2020-01-31,11:01:37+00:00,https://twitter.com/joeymdl/status/1223199649550307328
"So someone told me na mas okay daw gamitin ang face mask than N95 mask kasi pati ""daw"" sa eyes pwedeng pumasok yung corona virus. If you want to correct me on this please enlighten me, sinabi lang din kasi sya saken but still please wear mask ALL THE TIME #ncovph #coronavirus",someone told okay daw gamitin mask n95 mask kasi pati daw eyes pwedeng pumasok corona virus correct please enlighten sinabi kasi sya saken still please wear mask time,2020-01-31,10:35:41+00:00,https://twitter.com/jmnfrncsco/status/1223193126891712513
Here at Cunanan Orthodental Clinic We ensure our patients “SAFETY” Because we care!! Due to the outbreak of the new strain of coronavirus “NCov” We only used hi-potent sanitizer:… https://www.instagram.com/p/B7-vhuiHGWJ3VISw_CXjXDsZbSf04TUEdrdviY0/?igshid=1hghc3gvegxek,cunanan orthodental clinic ensure patients safety due outbreak new strain coronavirus ncov used hi potent sanitizer,2020-01-31,10:16:47+00:00,https://twitter.com/YourDent_Rick/status/1223188366797213697
Let’s hope & pray that Filipinos have this natural immunity (naturalesa) to nCoV &amp; our climate could kill this virus immediately. I suggest to stay under the sun even just for a few minutes for that dose of germ-killing UV rays and Vitamin D. #PrayForPhilippines #PrayForChina,lets hope pray filipinos natural immunity naturalesa ncov climate could kill virus immediately suggest stay sun even minutes dose germ killing uv rays vitamin,2020-01-31,09:53:05+00:00,https://twitter.com/jazjez08/status/1223182404749123584
He says this new coronavirus is also not as deadly as the SARS and MERS strains. #MattersofFact #ANCHighlights,says new coronavirus deadly sars mers strains,2020-01-31,09:42:31+00:00,https://twitter.com/russlclntfrancs/status/1223179747120730112
It will spread faster beacuse it’s a virus. You’re thinking too much. Chinese got sick because they don’t have proper hygiene. Pinoys? The most OAs in hygiene. The chances of you getting sick of nCoV is remote. Baka sa ibang way pa ma-hospital ang Pinoy.,spread faster beacuse virus youre thinking much chinese got sick dont proper hygiene pinoys oas hygiene chances getting sick ncov remote baka ibang way hospital pinoy,2020-01-31,07:01:08+00:00,https://twitter.com/jalibieber/status/1223139131905101824
"pota di maalis sa isip ko yung baby, pota kung anak ko ’yon yayakapin ko siya ng sobrang higpit kahit alam kong infected siya ng coronavirus sobrang sakit na ultimo mga bata na walang alam sa nangyayari sa kapaligiran naapektuhan dahil sa virus na ’yan ",pota maalis isip baby pota anak yayakapin sobrang higpit alam infected coronavirus sobrang sakit ultimo bata alam nangyayari kapaligiran naapektuhan virus yan,2020-01-31,05:31:58+00:00,https://twitter.com/ellaconchaa/status/1223116693049769989
Who says CORONAVirus is a joke? My new employer does! ,says coronavirus joke new employer,2020-01-31,05:22:34+00:00,https://twitter.com/yoursAries24/status/1223114326464090113
"Sorry, guys. Sobrang threatened lang ako. The NCoV is incurable, meaning, kapag nadapuan ka niyan, finish ka. Very alarming, lalo na ngayong may confirmed case na sa Pinas. ",sorry guys sobrang threatened ncov incurable meaning nadapuan niyan finish alarming lalo ngayong confirmed case pinas,2020-01-31,05:12:22+00:00,https://twitter.com/mjycmlng_/status/1223111757880647683
"Are you stupid or something? He just collapsed from for all we know any ailment. Since he’s Chinese and wearing a mask, you assume it’s coronavirus immediately? Then tweet that they’ll die? Stop spreading speculation and fake news. If you can’t help, just shut it! ",stupid something collapsed know ailment since hes chinese wearing mask assume coronavirus immediately tweet theyll stop spreading speculation fake news cant help shut,2020-01-31,05:09:36+00:00,https://twitter.com/ManuelPSev/status/1223111064822243329
DIY #coronavirus mask #2019nCoV,diy mask,2020-01-31,04:57:08+00:00,https://twitter.com/dariophoto69/status/1223107927604510728
"TO AVOID NCov, REMEMBER WUHAN(like the Alamo) W- wash your hands thoroughly U- use proper mask H-have temperature checked regularly A-avoid large crowds N- never touch your face with unclean hands; no beso beso no handshake",avoid ncov remember wuhan like alamo wash hands thoroughly use proper mask temperature checked regularly avoid large crowds never touch unclean hands beso beso handshake,2020-01-31,04:24:00+00:00,https://twitter.com/mgb819/status/1223099587843383297
How to counter nCov-2019 1. Wash your hands thoroughly 2. Drown the government with Alcohol 70% Solution to cleanse their stupidity. 3. VOTE WISELY NEXT ELECTION #CoronavirusOutbreak #coronavirusPH #coronavirus,counter ncov wash hands thoroughly drown government alcohol solution cleanse stupidity vote wisely next election,2020-01-31,04:16:59+00:00,https://twitter.com/Trojeanwar/status/1223097820468563974
"Mama: Nak may nCoV na dito sa Pinas. Magsuot ka ng mask lagi. Me: Mama ubos na mask sa drugstore. Mama: May mga luma akong bra, guputin mo tapos gawin mong mask. Me: #GaanoKaKapraning",mama nak ncov pinas magsuot mask mama ubos mask drugstore mama luma akong bra guputin mo tapos gawin mong mask,2020-01-31,02:40:19+00:00,https://twitter.com/Sbmsv_GiftedBot/status/1223073496869134336
"Doctor’s advice about coronavirus: Folks, take extra care and drink plenty of water. copy, paste and repost. #CoronaVirus #CoronaVirusOutbreak #CoronaVirusPH ",doctors advice coronavirus folks extra drink plenty water copy paste repost,2020-01-31,01:34:01+00:00,https://twitter.com/iam_JVP6382/status/1223056809918775297
"Doctor’s advice about coronavirus: About prevention: 2. Aside from washing your hands frequently, you can gargle with strong mouthwash to eliminate or minimize the germs while they are still in your throat (before dripping down to your lungs).",doctors advice coronavirus prevention aside washing hands frequently gargle strong mouthwash eliminate minimize germs still throat dripping lungs,2020-01-31,01:32:34+00:00,https://twitter.com/iam_JVP6382/status/1223056447019159552
Doctor’s advice about coronavirus: About the symptoms of the pneumonia caused by Coronavirus: is not like the normal kind. You will feel like you are drowning in water. It’s important to go seek immediate medical attention if you feel like this.,doctors advice coronavirus symptoms pneumonia caused coronavirus like normal kind feel like drowning water important go seek immediate medical attention feel like,2020-01-31,01:29:35+00:00,https://twitter.com/iam_JVP6382/status/1223055692778442752
"Doctor’s advice about coronavirus: About the symptoms of the pneumonia caused by Coronavirus: into the trachea and enter the lungs, causing pneumonia. This process will take 5 to 6 days. 3. With pneumonia, comes high fever and difficulty in breathing. The nasal congestion",doctors advice coronavirus symptoms pneumonia caused coronavirus trachea enter lungs causing pneumonia process days pneumonia comes high fever difficulty breathing nasal congestion,2020-01-31,01:27:39+00:00,https://twitter.com/iam_JVP6382/status/1223055206369284102
Tips on proper weaeing of face mask 1. Colored side of the mask faces outward and the white side of the mask is facing towards the face. 2. Gently press the thin metal wire agains the bridge of the nose. #STOPnCoV #Coronavirus #stopcoronavirus,tips proper weaeing mask colored side mask faces outward white side mask facing towards gently press thin metal wire agains bridge nose,2020-01-31,01:23:18+00:00,https://twitter.com/jhedboi86/status/1223054112754786306
Healthy and active lifestyle will save you not the mask... #coronavirus #healthylifestyle #healthyactivelifestyle,healthy active lifestyle save mask,2020-01-31,01:14:16+00:00,https://twitter.com/Proud2Bpinoy/status/1223051841564479488
bwisit na nCov sa face mask lang napupunta lip balm ko di sa nguso ng crush ko,bwisit ncov mask napupunta lip balm nguso crush,2020-01-31,00:59:04+00:00,https://twitter.com/chrs_uy/status/1223048015071436800
"#coronavirus #symptomsandprevention let’s all take care of ourselves and of others and prevent further spread of this deadly virus! #naturalhealthboosters #rovingocphotographer @Pasay City, Philippines https://www.instagram.com/p/B79sWYOhujM/?igshid=1atrx4hbdsd9o",lets others prevent spread deadly virus city philippines,2020-01-31,00:29:46+00:00,https://twitter.com/luz_orchid/status/1223040643032809472
Kilay lang sapat na! Seems like I will have to keep my lippies inside their storage container for awhile. No makeup look muna habang nagkakalat ng lagim si Ncov. Salamat sa ortho ni Bella sa face masks!… https://www.instagram.com/p/B79qsXlB9rD/?igshid=15hsrgrwbn058,kilay sapat seems like keep lippies inside storage container awhile makeup look muna nagkakalat lagim ncov salamat ortho bella masks,2020-01-31,00:15:17+00:00,https://twitter.com/LiceraldeMar/status/1223036995363995648
"Work Essentials in this time of Corona scare: Vitamin C for Immune boost Alcohol to sanitize Water to hydrate Mask #safetyfirst #safety #coronavirus @Makati , Manila https://www.instagram.com/p/B79nsMrBArw/?igshid=rk50y3ntzvrs",work essentials time corona scare vitamin immune boost alcohol sanitize water hydrate mask manila,2020-01-30,23:49:04+00:00,https://twitter.com/May_scillaneous/status/1223030399380738048
Sana legit yung video sa Australia na meron nang nadiscover yung mga Scientist na Antibodies Molecular Technique for Ncov.,legit video australia meron nadiscover scientist antibodies molecular technique ncov,2020-01-30,22:36:18+00:00,https://twitter.com/itsjoanjabinar/status/1223012087783284736
"Boost your immune system today. Proper hygiene, eat healthy, exercise and take your vitamins. Keep safe everyone! #CoronavirusOutbreak #nCoV",boost immune system today proper hygiene eat healthy exercise vitamins keep safe everyone,2020-01-30,22:05:39+00:00,https://twitter.com/klparas/status/1223004370943369216
"Yes,we are not mistaken ncov is here and have been welcomed virtually by these official who are suppose to stop all chinese nationals from entering out ports and airports. ",yes mistaken ncov welcomed virtually official suppose stop chinese nationals entering ports airports,2020-01-30,17:12:55+00:00,https://twitter.com/junepineda8/status/1222930706256392193
"Ewan ko ha, pero is it just me or I can feel, in reality, di lang iisa yung confirmed na merong nCoV dito? Na these officials are just covering up the case just so not to produce public panic &amp; chaos? Ang fishy lang kase. This is just my opinion ha, don’t take it personally.++",ewan feel reality iisa confirmed merong ncov officials covering case produce public panic chaos fishy kase opinion dont personally,2020-01-30,16:44:25+00:00,https://twitter.com/paulphiream/status/1222923531505192960
utang na loob naman may nCoV na sa bansa tapos wala pa din tubig anuna mamamatay nalang ba tayong lahat,utang loob ncov bansa tapos tubig anuna mamamatay tayong,2020-01-30,16:34:26+00:00,https://twitter.com/elyamadrid_/status/1222921018517291009
How to protect yourself from NCoV 1. Wash / disinfect your hands properly 2. Wear face masks in a crowded place 3. VOTE WISELY next election #KeepSafe #LabanPinas,protect ncov wash disinfect hands properly wear masks crowded place vote wisely next election,2020-01-30,15:46:37+00:00,https://twitter.com/iamsheilfree/status/1222908987835740162
"Remember W-U-H-A-N W - wash hands U - use mask properly H - have temperature checked regularly A - avoid large crowds N - never touch your face with unclean hands, no beso-beso (ASec.Tayag, DOH) Photo credits to @theasianparent_ph #coronavirus #CoronavirusOutbreak #Philippines",remember wash hands use mask properly temperature checked regularly avoid large crowds never touch unclean hands beso beso asec tayag doh photo credits,2020-01-30,14:47:11+00:00,https://twitter.com/harayacoaching/status/1222894028565270529
Ambilis. Friday na. Kasing bilis din ng pagdating ng ncov ,ambilis friday kasing bilis pagdating ncov,2020-01-30,14:45:44+00:00,https://twitter.com/prilabril/status/1222893666420711427
Wala akong mabilhan ng masks. Nag gygym pa naman ako now. Ang paranoid ko feeling ko ung sipon ko ncov agad huhu. Nakakatakot,akong mabilhan masks nag gygym paranoid feeling sipon ncov agad nakakatakot,2020-01-30,14:34:34+00:00,https://twitter.com/justine_cstll/status/1222890852453761025
No more face masks ?? Out of stock ?? Now you know where to get one. Or many. @HotelSogo kudos #coronavirus #CoronavirusOutbreak #coronavirusPH – at Mindanao Avenue,masks stock know get many kudos mindanao avenue,2020-01-30,14:17:38+00:00,https://twitter.com/firangidacter/status/1222886590726279168
Confirm na ngayon na may taong may Ncov baka naman pede na tayong di magpapasok ng Chinese dito oh nakakaalarma baka maraming mahawa :( ,confirm taong ncov baka pede tayong magpapasok chinese nakakaalarma baka maraming mahawa,2020-01-30,13:24:10+00:00,https://twitter.com/Jomarixbasco/status/1222873137588498432
This whole nCov scare also has greatly affected iPhone X and XI users. Face ID feature is not working with masks on. Hassle ,whole ncov scare greatly affected iphone xi users id feature working masks hassle,2020-01-30,13:15:30+00:00,https://twitter.com/iamjimini/status/1222870955350872064
Take the necessary precautions to protect yourselves from #nCoV 1. Stay away from crowded places. 2. Use face mask. 3. Take Vit. C regularly. 4. Eat a balanced diet. 5. Have enough sleep. 6. Make sure to always wash your hands. 7. Bring hand sanitizer or alcohol. 8.Keep hydrated.,necessary precautions protect stay away crowded places use mask vit regularly eat balanced diet enough sleep make sure always wash hands bring hand sanitizer alcohol keep hydrated,2020-01-30,12:15:10+00:00,https://twitter.com/jentleheart15/status/1222855772293386240
Is it bcz of da wuhan market or planned bio-weapon ??? #CoronavirusOutbreak #coronavirus #ncov #WuhanCoronovirus,bcz wuhan market planned bio weapon,2020-01-30,11:42:59+00:00,https://twitter.com/akyanaakhil5/status/1222847674124128260
Nakakatakot naman manood ng zombie movies lalo ngayong may ncov ,nakakatakot manood zombie movies lalo ngayong ncov,2020-01-30,11:29:52+00:00,https://twitter.com/chky_/status/1222844372338655234
Sobrang naprapraning ako bwisit. Pano ksi ang work ko e s field sa tondo binondo e puro chinese dun. Nakakpraning.Andun china town kaya. Tapos araw araw pa ako nasa hospital. Bumili n ako madmi vitamin C.Wla n mask last na yang lysol.Panic buying lahat #BuhayMedrep #CoronaVirus ,sobrang naprapraning bwisit ksi work field tondo binondo puro chinese dun nakakpraning andun china town tapos araw araw nasa hospital bumili madmi vitamin wla mask last yang lysol panic buying,2020-01-30,11:15:04+00:00,https://twitter.com/JayZonized/status/1222840647100403712
Mr. President where are you na? Paki ihian na yung NCov.,mr president paki ihian ncov,2020-01-30,11:04:15+00:00,https://twitter.com/gaeayaseh/status/1222837928201580547
Ncov ghour naalala ko hindi b to ing black death dati ung almost half ng european namatay sa disease around 13 hundreds,ncov ghour naalala ing black death dati almost half european namatay disease around hundreds,2020-01-30,10:51:53+00:00,https://twitter.com/Ranitchiro/status/1222834815650545664
"The first coronavirus is in San Lazaro hospital which is approximately 9 mins away from U-Belt. If this becomes a full-scale outbreak, it would literally send many students to death.",first coronavirus lazaro hospital approximately mins away belt becomes full scale outbreak would literally send many students death,2020-01-30,10:40:56+00:00,https://twitter.com/RoelLibunao/status/1222832060437430272
"At this point common courtesy na lang dapat ang mag-mask. Marumi naman talaga ang ere sa Maynila, at most likely nga lumiliguy-ligoy na yung coronavirus satin matagal na. Nare-report lang ang severe cases pag talagang grabe na.",point common courtesy mask marumi ere maynila likely nga lumiliguy ligoy coronavirus satin matagal nare report severe cases talagang grabe,2020-01-30,10:28:08+00:00,https://twitter.com/VA_frandesal/status/1222828837978791936
"i think the public has the rights na malaman yung specific hospital kung saan nakastay yung nag positive sa ncov instead of just saying ""government hospital"" cos they said it themselves, it can spread wildly in hospitals",think public rights malaman specific hospital nakastay nag positive ncov instead saying government hospital cos said spread wildly hospitals,2020-01-30,09:49:38+00:00,https://twitter.com/justnhadz_/status/1222819148608049152
"sa totoo lang, hindi coronavirus ang papatay sating lahat. yung pagiging incompetent at pagiging negligent ng gobyerno natin yung papatay satin ",totoo coronavirus papatay sating pagiging incompetent pagiging negligent gobyerno natin papatay satin,2020-01-30,09:46:07+00:00,https://twitter.com/heyyowitsitch/status/1222818263270227969
"imagine, coronavirus - a virus that could easily be transmitted through direct contact or even considered as air borne??? sa no.1 most congested city in the world? good luck ",imagine coronavirus virus could easily transmitted direct contact even considered air borne congested city world good luck,2020-01-30,09:30:50+00:00,https://twitter.com/eduardzelleriii/status/1222814418041364480
Nako nCov abay Tatawanan lang ng mga Pinoy yan Ganyan ka Positibo ang mga Pinoy Ganyann Katatag Ganyan Katatapang Maning mani Hindi Tatablan ang Pinoy sa Ganyang Sakit #Ncov #Corona #KeepSafe #TakutAko,nako ncov abay tatawanan pinoy yan ganyan positibo pinoy ganyann katatag ganyan katatapang maning mani tatablan pinoy ganyang sakit,2020-01-30,09:06:59+00:00,https://twitter.com/MrPepsiLLas/status/1222808414998253569
"LAKASAN NIYO IMMUNE SYSTEM NIYO! KUMAIN AT MATULOG NG SAPAT! HANGGA’T MAAARI, UMINOM VIT. C! #nCoV",lakasan niyo immune system niyo kumain matulog sapat hanggat uminom vit,2020-01-30,08:53:36+00:00,https://twitter.com/chastv_/status/1222805049102913537
"Walang gamot ang 2019-nCoV. So basically aantayin mo na lang na sunduin ka ni Kamatayan or biglang maghimala. So please everyone, stay safe. May mga guidelines how to prevent being infected. Prevention is better than dying.",gamot ncov basically aantayin mo sunduin kamatayan biglang maghimala please everyone stay safe guidelines prevent infected prevention better dying,2020-01-30,08:49:41+00:00,https://twitter.com/KAIknwmychicken/status/1222804062434811904
TANGINA SAANG GOVERMENT HOSPITAL SA MAYNILA SINABI NYO NGA LUGAR PERO WALANG EXACT NAME NG HOSPITAL TANGINAAA Philippines to NAKAKAGAGO NAAAAA ANO NA AAKSYON KUNG KELAN MAY nCOV case na AWIT SA INYO Malapit na kasi mamatay si DUTERTE kaya gusto idamay Philippines #coronaviruse,saang goverment hospital maynila sinabi nyo nga lugar exact hospital tanginaaa philippines nakakagago naaaaa aaksyon kelan ncov case awit inyo malapit kasi mamatay duterte idamay philippines,2020-01-30,08:47:57+00:00,https://twitter.com/JerichoPasko/status/1222803626701148160
magbunyi na ung mga agit na agit magka nCoV d2 sa Pinas... gigil na gigil eh... ayan tuloy nagkaroon na.... Sad Let’s all be careful na lang ang protect ourselves and boost our immune system... Pray din tayo na magka vaccine na para matalo na ang virus ,magbunyi agit agit magka ncov d2 pinas gigil gigil ayan tuloy sad lets careful protect boost immune system pray magka vaccine matalo virus,2020-01-30,08:35:16+00:00,https://twitter.com/GabeDeSilva/status/1222800433300639744
may coronavirus na sa pinas. thanks to the chekwas and the government who doesn’t seem to do anything about it. ,coronavirus pinas thanks chekwas government doesnt seem anything,2020-01-30,08:25:59+00:00,https://twitter.com/urfavebttm/status/1222798096121249792
"1 confirmed case na ng ncov jusko. Let’s all take care of our health. Eat fruits, veggies, wear masks, drink vitamins and do not expose yourself outside too much.",confirmed case ncov jusko lets health eat fruits veggies wear masks drink vitamins expose outside much,2020-01-30,08:20:57+00:00,https://twitter.com/chimkookjinnn/status/1222796832167743490
"What if? 1. Inst.of Virology develops nCoV. 2. If it was covert, then the military has the vaccine 3. What if sabotage was discovered as it was being weaponized for testing on citizens? 4. Immunized military to act when ordered? Mission accomplished - Global Scare ",inst virology develops ncov covert military vaccine sabotage discovered weaponized testing citizens immunized military act ordered mission accomplished global scare,2020-01-30,04:46:11+00:00,https://twitter.com/FrankLastimosa/status/1222742783326224386
Idk but people in Japan use masks every day even if its not the flu season/ with or without epidemic disease but still has confirmed cases of NCOV so... ,idk people japan use masks every day even flu season without epidemic disease still confirmed cases ncov,2020-01-30,00:31:42+00:00,https://twitter.com/izzzzzaaaaa1994/status/1222678741224062976
#DOH pls explain this. Mas marami tayo Chinese visitors compare to Singapore pero bakit sinasabi nyo na NCOV free pa rin ang bansa natin? Wag na tayo mag lokohan dito hanggang sa ganitong sitwasyon corruption pa rin ba uunahin nyo. Magkano ba ang bigayan dyan para lang manahimik? ,pls explain chinese visitors compare singapore sinasabi nyo ncov free rin bansa natin lokohan ganitong sitwasyon corruption rin uunahin nyo magkano bigayan dyan manahimik,2020-01-29,23:49:15+00:00,https://twitter.com/resaleph/status/1222668056356220928
Oo nga. Parang mas napabilis yung buhay niya because of NCov? Di ba ang HIV nagagamot naman? Feeling matalino ako curious lang din. ,oo nga parang napabilis buhay ncov hiv nagagamot feeling matalino curious,2020-01-29,18:15:09+00:00,https://twitter.com/enseegolucky/status/1222583977506045952
"tanginis kasi tong mga chekwa na to nCoV pa kayo nalalaman, kagigil kayo mga ser",tanginis kasi chekwa ncov nalalaman kagigil ser,2020-01-29,14:52:19+00:00,https://twitter.com/gwnnyy/status/1222532933409361920
tangina naniniwala ba kayo na wala pang coronavirus dito sa ph?? malapit na kong di maniwala huhuhuhuhu im scared,naniniwala coronavirus ph malapit maniwala scared,2020-01-29,13:42:21+00:00,https://twitter.com/kxrbyjaye/status/1222515324710342656
Sometimes critics can be stupid. They cannot accept that other countries are now experiencing epidemic level while the Philippines is still blemish free from this Ncov. That’s how alert this gov’t is. ,sometimes critics stupid accept countries experiencing epidemic level philippines still blemish free ncov thats alert govt,2020-01-29,11:59:43+00:00,https://twitter.com/ronylbravo/status/1222489498392489986
MAY CURE NA ANG 2019-nCoV!!!,cure ncov,2020-01-29,11:40:58+00:00,https://twitter.com/whatsupmarkieee/status/1222484778986795009
Natakot ako bigla habang nagdedeliver Yung Chinese na inuubo iniisip ko agad may coronavirus awiit,natakot bigla nagdedeliver chinese inuubo iniisip agad coronavirus awiit,2020-01-29,11:26:12+00:00,https://twitter.com/LeihfAhlean/status/1222481060518227968
"“Walang nCov dito, ang init-init dito, dun sa malalamig yun”",ncov init init dun malalamig,2020-01-29,11:07:08+00:00,https://twitter.com/markusmathew_/status/1222476262939058177
"Why do I have this feeling na tinatagi ng government kung yung mga cases ng nCov. Feeling ko kasi meron na, like yung sa San Lazaro na patient. ",feeling tinatagi government cases ncov feeling kasi meron like lazaro patient,2020-01-29,08:27:15+00:00,https://twitter.com/pamintuangypsy/status/1222436026251018240
"tangina pwede bang maging honest na lang yung DOH kung meron mang infected na talaga ng NCOV, gusto ko nang mamatay eh.",pwede bang honest doh meron mang infected ncov mamatay,2020-01-29,03:27:00+00:00,https://twitter.com/wendellitow/status/1222360468183871490
The point it lysol can be used against Ncov even a simple alcohol can be used eh as long as it has ethyl alcohol,point lysol used ncov even simple alcohol used long ethyl alcohol,2020-01-29,01:14:36+00:00,https://twitter.com/jeicodonuts/status/1222327146594500608
"What protocols do you have at home to prevent nCov? So far, we have alcohol stations inside and outside. Everyone uses masks when going out and leaves it in a trash can outside. We take vitamins. We diffuse essential oils. What else do we need? #paranoidmomma",protocols home prevent ncov far alcohol stations inside outside everyone uses masks going leaves trash outside vitamins diffuse essential oils else need,2020-01-28,23:54:37+00:00,https://twitter.com/Deeyosa/status/1222307019782123520
"PSA to Sayanistas: ATC is currently being used as a quarantine facility for 11 Chinese tourists being monitored for NCov. I don’t want to cause panic but the risk is very high. Please wear face masks. At most, I hope you collectively gather and demand action regarding this. ",psa sayanistas atc currently used quarantine facility chinese tourists monitored ncov dont cause panic risk high please wear masks hope collectively gather demand action regarding,2020-01-28,14:59:10+00:00,https://twitter.com/alecnewtemple/status/1222172269557927936
