tweet,date,time,link
"Thank you to all the doctors, burses, health workers, government officials who work tirelessly to help everyone fight this COVID-19 pandemic. Without you all we would be worse off. Take care and may God continue to keep you strong and healthy. ",2020-03-21,13:27:39+00:00,https://twitter.com/sulatnabentapa/status/1241355795331047426
President Rodrigo Duterte: COVID-19 #MassTestingNowPH: Our Demand to the Duterte Government - Sign the Petition! http://chng.it/KGSNWPLF via @ChangePilipinas,2020-03-21,13:24:05+00:00,https://twitter.com/Leksa_usc/status/1241354899553546241
Ganda yan ba epekto ng covid,2020-03-21,13:22:34+00:00,https://twitter.com/riancalista/status/1241354517536333827
Pansin nyo wala pang COVID POSITIVE case sa mga bilangguan? Di kasi sila lumalabas! #StayAtHome #MMQuarantine #Covid_19,2020-03-21,13:21:13+00:00,https://twitter.com/JR_Palanca/status/1241354174735908864
"Sana matapos natong ncov nato please, gustong gusto ko na umuwi ng taguig ",2020-03-21,13:20:59+00:00,https://twitter.com/CarlosMaxine/status/1241354117416546304
"CALL FOR DONATION Jose Fabella Hospital specifically the NUTRITION AND DIETETICS DEPARTMENT is in need of N95, and other PPE in combating COVID-19, please PM me for any donations... Thank you very much...",2020-03-21,13:17:17+00:00,https://twitter.com/sir_arkie/status/1241353188013268995
"Me and D are sharing the condo working from home. While he writes guides for quarantine and covid help articles, I watch Ru Paul. ",2020-03-21,13:14:05+00:00,https://twitter.com/nadineberdin/status/1241352381356359680
"81 of 366: As of today, the number of COVID-19 cases has been increasing. At this rate, we will be looking at longer quarantine and lockdown period. People, please please, stay indoors! Everyone is affected. If you… https://www.instagram.com/p/B9_zYcZF1G_/?igshid=1d5vhfsp39zc3",2020-03-21,13:12:29+00:00,https://twitter.com/idblovinmeg/status/1241351977503584256
"Kala ko ba handa tayo sa COVID-19, @DOHgovph? Sakit sa puso! ",2020-03-21,13:11:05+00:00,https://twitter.com/gelo_lakwatsero/status/1241351627266617345
Dalawa na ‘yung case ng ncov dito sa’min. Huhu ingat kayong lahat guys,2020-03-21,13:07:40+00:00,https://twitter.com/iamhazelsato/status/1241350765936914438
Kontro covid,2020-03-21,13:06:45+00:00,https://twitter.com/butchowkie/status/1241350533606076416
Ano na kaya mangyayare satin nextmonth? Next year????? Fck Covid!!!!!!,2020-03-21,13:06:32+00:00,https://twitter.com/MarkDobre/status/1241350480799793152
Masaklap talaga /Covid-19 mag-disappear kana... https://youtu.be/aR-DlLeG1OU via @YouTube,2020-03-21,13:02:05+00:00,https://twitter.com/earll_07/status/1241349361813995520
Pag ba pinaloadan kita papayag kana din mag date tayo after covid? ,2020-03-21,13:01:36+00:00,https://twitter.com/EzraYanEh/status/1241349240103661569
potaena goal ko before magend tong year na to pumayat ako ng kahit papano o magbawas ng timbang eh putangina covid pa lamon hobby mo ghorl????,2020-03-21,12:55:07+00:00,https://twitter.com/sheshellsxx/status/1241347607223402496
Malapit ko ng mamemorize ang apat na kanto ng kwarto ko #Covid_19PH #EnhancedCommunityQuarantine,2020-03-21,12:53:10+00:00,https://twitter.com/lensosweet/status/1241347118456963077
150 million lang ? Ang liit naman sa dami ng napinsala ng ncov na ito.,2020-03-21,12:49:32+00:00,https://twitter.com/usagi_steph/status/1241346202123165696
Nagchikahan pa nga about kay Covid ,2020-03-21,12:46:00+00:00,https://twitter.com/hazelannamazing/status/1241345313887019008
"A big THANK YOU to our frontliners and heath care workers who are leading the fight against this pandemic. As of today, March 21, there are a total of 13 recoveries from COVID-19. This includes the 5 recoveries… https://www.instagram.com/p/B9_vO3mHC0S/?igshid=1guppjp3lxtgf",2020-03-21,12:36:12+00:00,https://twitter.com/dtsebastian/status/1241342848143888385
"Pinas wala tayo sa COVID Olympics ha? Hindi to paramihan ng kaso para manalo, pababaan to para manalo tayo! #StayTheFuckHome #COVID19PH",2020-03-21,12:35:38+00:00,https://twitter.com/reyes_jbl/status/1241342706023927808
OMG! THARNTYPE FANMEET IN MANILA TOMORROW! OOHH POSTPONED! DAMN COVID-19! @khunlara @KITzzME @kingsuppasit @MSuppasit @gulfkanawut @Teemild_ @kaownah9 @Bossser_ #mewlions #Mewsuppsit,2020-03-21,12:33:34+00:00,https://twitter.com/OfficialVinceA/status/1241342186039341058
.@drharshvardhan: Expand Screening to Stop Covid-19 from Becoming an Epidemic - Sign the Petition! http://chng.it/pYr7rK4z via @ChangePilipinas,2020-03-21,12:31:40+00:00,https://twitter.com/Ajayk7/status/1241341706001199104
"Again, many politicians not showing symptoms are getting tested while many are dying without getting tested of COVID-19 #MassTestingNowPH #Covid19PH #COVID19",2020-03-21,12:30:20+00:00,https://twitter.com/m0nteefalc0/status/1241341369156681728
"Nakakairitang mabasa na ang mga politiko na nabibigyan ng priority for testing ng Covid. Before it only takes at least 48hrs bago marelease ang results. Ngayon umaabot na ng 5-7 days. Paano kasi sa sobrang rami na nga ng PUI, may mga basurang pulitiko pa na nagpapatest....",2020-03-21,12:29:47+00:00,https://twitter.com/iSHERtheNOBLE/status/1241341231721902082
WATDAF*CK! whyyyyyyy?! taena 307 na may Covid at wala man lang silang pake ,2020-03-21,12:22:59+00:00,https://twitter.com/riazen/status/1241339522463326209
PAG TAPOS NITONG COVID MAG WAWALWAL TAYO NG SOLID!! PAG TAPOS NITONG COVID MAG WAWALWAL TAYO NG SOLID!! PAG TAPOS NITONG COVID MAG WAWALWAL TAYO NG SOLID!! PAG TAPOS NITONG COVID MAG WAWALWAL TAYO NG SOLID!! PAG TAPOS NITONG COVID MAG WAWALWAL TAYO NG SOLID!!,2020-03-21,12:21:35+00:00,https://twitter.com/ecyoj_tagamu/status/1241339167906222081
Dapat meron malaking TV monitoring sa bawat barangay para aware ang mga tao sa nangyayari. #Covid_19 #QuaratineLife,2020-03-21,12:18:21+00:00,https://twitter.com/murdoc_parker/status/1241338356199350272
Mas lalong lumalala lang yung covid,2020-03-21,12:11:41+00:00,https://twitter.com/CabicoMay/status/1241336679043985408
"For every breaking news, I pray that it is a good news that someone has recovered from covid. That #of recoveries are more than those who are dead. ",2020-03-21,12:10:17+00:00,https://twitter.com/dyowen/status/1241336323413180416
Covid 19 anuna bat pumupunta kang muzon:&lt;,2020-03-21,12:09:23+00:00,https://twitter.com/bungar_nherlou/status/1241336098191622144
"dahil sa ncov, drawing nalang muna yung lakad namin today ",2020-03-21,12:09:12+00:00,https://twitter.com/xeloisaxmaex/status/1241336052876374016
Sana mag possitive Covid mga yan.... kahit wala naman sakit nagpapa test . Masmadami pang na ngangailangan nag test kit yung may malalang sakit.,2020-03-21,12:04:16+00:00,https://twitter.com/ms_polkasy/status/1241334811563704321
"Covid-19 ka? Frontliners kami We stayed at work for you, please stay at home for us! #frontlinersph #pharmacists @San Mateo, Rizal https://www.instagram.com/p/B9_rd7ege8T/?igshid=q6lyb5vut47d",2020-03-21,12:03:18+00:00,https://twitter.com/romeroapril_25/status/1241334569145643008
The Province of Guimaras reached out to us today and you may ask them how we dealt with their inquiry about our kits. You are free to contact them and hear from them directly our ethics in selling our Covid Test kits.,2020-03-21,12:02:57+00:00,https://twitter.com/iamDONEweLL/status/1241334480469540864
my pc is bacc! Ncov lang pala kelangan para sipagin ayusin to ,2020-03-21,11:58:41+00:00,https://twitter.com/kvnstrda/status/1241333405360345088
@DOHgovph I would like to suggest using a farmer’s sprayer equipment for you to minimize the costly and expensive drone in disinfecting every community #Covid_19improvisedsolution,2020-03-21,11:58:09+00:00,https://twitter.com/DyContractor/status/1241333273650855936
Beat the heat Beat the COVID 19 Stay at home Freshen up How many days?,2020-03-21,11:57:32+00:00,https://twitter.com/murdoc_parker/status/1241333116343476230
"Yung mga pulitikong nagsabing ""wag kayong matakot sa covid"", ay sila pang mas takot sa atin kaya’t NAGPAPAUNA SILANG MAGPATEST.",2020-03-21,11:46:14+00:00,https://twitter.com/cawloalejo/status/1241330274304024576
Nope. They’re not bored. #homequarantine #covid_19 #stayhome #bored #pomeranian #pomeranianlove @Doña Francisca Subd. https://www.instagram.com/p/B9_pEw2hwTX/?igshid=yfv5l5pgj0f9,2020-03-21,11:42:25+00:00,https://twitter.com/jhobhelle_mj/status/1241329310910296066
This is what the countries signed up for in the Paris Agreement. #climatechange #ParisAgreement #Paris2018 #Covid_19 #nCoV #mmlockdown,2020-03-21,11:33:34+00:00,https://twitter.com/phoete/status/1241327083768311811
Bilang ng ’close contacts’ ng mga nagpositibo sa COVID-19 sa Bulacan @gmanews 2/2,2020-03-21,11:32:15+00:00,https://twitter.com/JonathanAndal_/status/1241326754137948161
Bilang ng ’close contacts’ ng mga nagpositibo sa COVID-19 sa Bulacan @gmanews 1/2,2020-03-21,11:32:13+00:00,https://twitter.com/JonathanAndal_/status/1241326743853518850
Matapos lang talaga tong covid nato siguradong magdidiwang street namen eh inuman sila ako vape lang ,2020-03-21,11:31:22+00:00,https://twitter.com/wawardeytin/status/1241326532473155589
Oshet dalawa na yung case ng Covid sa bataan,2020-03-21,11:24:35+00:00,https://twitter.com/austinaangeles/status/1241324826070941696
"#BayanihanNa Nag-turnover ng 5,000 face masks ang tanggapan ni Sen Sonny Angara sa Philippine Children’s Medical Center #PCMC Patuloy na nanawagan ang PCMC para sa mga donasyon ng supplies bilang proteksyon kontra #Covid_19, makipag-ugnayan sa tel#(02)8588.9900 #AlagangAngara",2020-03-21,11:23:15+00:00,https://twitter.com/SonnyAngaraNews/status/1241324489289293825
"Maybe covid is Earth’s way of saying ""give me a break from y’all""",2020-03-21,11:19:30+00:00,https://twitter.com/aizjcd/status/1241323544979460097
Pag matigas ulo lkulong hanggang matapos covid... Delikado pang pagala gala e.,2020-03-21,11:17:53+00:00,https://twitter.com/RealJayAquino/status/1241323136580112385
"Yung sinabi ni Mayor Kit Nieto may pa-MISTING and FUMIGATION... Lintik bumbero dumating Covid ka lang, BASA kami. ",2020-03-21,11:16:46+00:00,https://twitter.com/Lucifer88376303/status/1241322858254446592
Hahha tska na pag wala ng COVID hahaah,2020-03-21,11:10:49+00:00,https://twitter.com/NutEllaaaa_18/status/1241321359872933888
"Salute to all gas station workers for continuing serving your customers despite of the COVID 19 crisis. Since the enhanced community quarantine got implemented, fuel prices went on rollback too. With the S&amp;R… https://www.instagram.com/p/B9_lVnHJ7Yn/?igshid=a9g49j9xnxw5",2020-03-21,11:09:46+00:00,https://twitter.com/lanceleland11/status/1241321096625995777
Di manlang makagala dito hahahha shutang covid yan,2020-03-21,11:08:50+00:00,https://twitter.com/Jhnlbob/status/1241320862734680064
mawala na sana yung ncov ,2020-03-21,11:06:43+00:00,https://twitter.com/mryjyncr/status/1241320326241255424
Andito na ’yung barangay namin. Meron kaming isang confirmed COVID-19 case. Kabado na kaming mga residents dito kahit hindi na kami lumalabas masyado. ,2020-03-21,11:05:26+00:00,https://twitter.com/mariagratia_/status/1241320007126007809
Iba talaga epekt ng COVID sayo HAHHAHA,2020-03-21,11:03:26+00:00,https://twitter.com/NutEllaaaa_18/status/1241319501456478209
Bwahahahaha Takte tawang tawa ako anyare may covid nga may Janice pa Happy Birthday Coach Bamboo,2020-03-21,11:03:24+00:00,https://twitter.com/AnggeDPeppaPig/status/1241319491390210048
"first travel na sana namin ni sia tapos kasama pa parents ko, naudlot ng dahil sa covid na yan ",2020-03-21,11:01:09+00:00,https://twitter.com/ErcaShne/status/1241318925658238981
 #StopTheSpread #Covid_19,2020-03-21,11:01:03+00:00,https://twitter.com/mabuhayqueen/status/1241318903671713793
"Siguro kung masunurin lang ang Pinoy, baka in one month or less, ma-lift na ang quarantine. Wala nang COVID-19. Pero kung totoo itong nasa pic at ganito tayo kapasaway, sayang lang effort ng bawat isa sa ’tin. Ang kulit. Bakit ba ayaw nyo manatili sa bahay?! (Photo not mine.) ",2020-03-21,10:58:21+00:00,https://twitter.com/mor1019kisses/status/1241318221065498626
Quarantine na’t lahat may nag-iinuman pa rin dito. Haynaku talagaaa. Mas mamamatay sila pag di nakainom kesa sa covid. ,2020-03-21,10:56:14+00:00,https://twitter.com/strawberryzhai/status/1241317691404648448
Yoon Seri #crashlandingonyou #cloy #yoonseri #sonyejin #covid_19 #phcommunityquarantine #lockdown @Bonifacio Global City https://www.instagram.com/p/B9_jv5QhYYj/?igshid=fwhlepgr56w8,2020-03-21,10:55:52+00:00,https://twitter.com/ponchie428/status/1241317598362558464
"Ako na sasagot pre "" nung wala pang covid """,2020-03-21,10:52:39+00:00,https://twitter.com/francismotos/status/1241316789201453056
award yung mga newborn na pinangalanang covid ,2020-03-21,10:49:48+00:00,https://twitter.com/chengaii/status/1241316069148483584
Re: Covid-19. Just assume everyone is infected including yourself. Always check your body temp and seek medical help immediately for signs and symptoms. Don’t forget proper hygiene and proper hand washing.,2020-03-21,10:49:42+00:00,https://twitter.com/Ron4Short/status/1241316045786189826
Mama: oh dapat daw gulay at isda ang kainin para hindi magka covid Inner me: ma isang week nang ganyan ulam namin. Baka mamaya niyan may buntot at kaliskis na kami ,2020-03-21,10:48:33+00:00,https://twitter.com/nicoletteme/status/1241315755217620992
"May bago nanamang positive case ng NCOV 19 sa Bataan, nakakatakot na talaga . Hindi mo alam kung saan ba iyung lugar na safe at kung ano iyung hindi, kaya mas mabuti na magstay nalang muna tayo sa bahay. Pray for everyone ",2020-03-21,10:47:36+00:00,https://twitter.com/aquino_pedrojr/status/1241315517878550528
Sana matapos na yung covid mag ingat nalang lahat ,2020-03-21,10:47:30+00:00,https://twitter.com/imjustineranera/status/1241315490565242880
"over heard fr. kapit bahay nami dito. ""universeeeeee, tapusin mo na tong CoViD! Pagoooood naku dito sa bahay"" hahahahahhahahahahah wtf! di kita kilala l, tas medyo madilim na kaya di kita nakita. pero sizt I FEEL YOU! ",2020-03-21,10:40:59+00:00,https://twitter.com/Aperealgin/status/1241313852643401730
Imagine yung feeling nung pamilyang namatayan dahil sa covid-19. Namatay na’t lahat lahat yung mga pamilya nila tas tsaka lang nila malalaman yung result. Samantalang yung IBA agad agad yung result kahit wala naman pinapakitang symptoms. Tinest sila :(,2020-03-21,10:40:32+00:00,https://twitter.com/Chiingks/status/1241313737610383360
"Imagine, while we are working on bringing covid test kits in the country we found out that our health institutions do not have ample collection/extraction kits for gathering of specimen. Now, we also have to find foreign suppliers for those items and ang masakit, nagkakaubusan",2020-03-21,10:38:19+00:00,https://twitter.com/iamDONEweLL/status/1241313180770398208
Hoooooy miss na kitaaaaa. Tusukin kita after covid??? Hahaha,2020-03-21,10:37:58+00:00,https://twitter.com/blue_topakia69/status/1241313093428232193
Tambay sa bahay dahil sa COVID-19. Wala pang isang linggo matapos ma-suspend temporary work namin bagot na ako sa bahay ,2020-03-21,10:35:00+00:00,https://twitter.com/imjddomingo28/status/1241312346502344704
"Rodriguez: With the President certifying the needed bills to address COVID- 19 as urgent, there will be no need for the three days publication rule.",2020-03-21,10:31:34+00:00,https://twitter.com/kim_badbadon/status/1241311484338003968
