tweet,from_GOT3,link,author_id,created_at,geo_name,geo_id,retweeters,public_metrics
"Pwdeng kaya iisa ang confirmed na kaso sa Pilipinas ay dahil: wala tayong sapat na kakayanan para malaman ng MABILIS kung ang isang kaso ay kumpirmadong #nCov2019. Pangalawa, sa tagal ng incubation period ng nCov, pwedeng may virus na sa katawan mo pero wala pang sintomas.","Pwdeng kaya iisa ang confirmed na kaso sa Pilipinas ay dahil: wala tayong sapat na kakayanan para malaman ng MABILIS kung ang isang kaso ay kumpirmadong #nCov2019. Pangalawa, sa tagal ng incubation period ng nCov, pwedeng may virus na sa katawan mo pero wala pang sintomas.",https://twitter.com/ProfLouie/status/1223566923746512899,[591759038],2020-02-01T11:21:02.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}"
TANG INA NG PRESSCON NI DUTERTE. FROM UPDATES ABOUT SA COVID-19 TO POGOs REAL QUICK HAHAHAHAHA MAMATAY KA NG HAYUP KA,TANG INA NG PRESSCON NI DUTERTE. FROM UPDATES ABOUT SA COVID-19 TO POGOs REAL QUICK HAHAHAHAHA MAMATAY KA NG HAYUP KA,https://twitter.com/fernyshell/status/1237018404306870273,[67301954],2020-03-09T14:12:24.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[121723699],"{'retweet_count': 1, 'reply_count': 1, 'like_count': 12, 'quote_count': 0}"
Ex-SOH and now Ilolilo Rep. Janette Garin lauds DOH's designation of COVID hospitals: I would like to commend the Department of Health for heeding the call and designating specific hospitals to cater only to COVID-19 patients.,Ex-SOH and now Ilolilo Rep. Janette Garin lauds DOH’s designation of COVID hospitals: I would like to commend the Department of Health for heeding the call and designating specific hospitals to cater only to COVID-19 patients.,https://twitter.com/kim_badbadon/status/1240954710326009858,[38659844],2020-03-20T10:53:53.000Z,"Imus, Rehiyon ng CALABARZON",01e7c99428dda2f7,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
"So how can we strictly enforce social distancing and municipality quarantine if LRT and MRT continue to be operational? Pag sumakay ako ng ayala, need ko na bumaba ng guadalupe para within the same city pa rin? LOL! #lockdown #Covid_19","So how can we strictly enforce social distancing and municipality quarantine if LRT and MRT continue to be operational? Pag sumakay ako ng ayala, need ko na bumaba ng guadalupe para within the same city pa rin? LOL! #lockdown #Covid_19",https://twitter.com/havok_23/status/1238102461530796033,[43022114],2020-03-12T14:00:04.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}"
"GETTING TO KNOW YOU 

1. Meccaella
2. AB English Language
3. twentyyyy (20)
4. none 🥰
5. nomasites, tutri
6. yes, to YOUNGK!!!!
7. yuuuuz
8. everyone's safety and happiness &amp; stop covid's world tour 
9. uh hmm, yeah? yes.
10. egg maybe? 

like this and i'll send u the questions","GETTING TO KNOW YOU 1. Meccaella 2. AB English Language 3. twentyyyy (20) 4. none 5. nomasites, tutri 6. yes, to YOUNGK!!!! 7. yuuuuz 8. everyone’s safety and happiness &amp; stop covid’s world tour 9. uh hmm, yeah? yes. 10. egg maybe? like this and i’ll send u the questions",https://twitter.com/thebassisty1k/status/1239448887858876417,[861600182009344001],2020-03-16T07:10:17.000Z,"Cainta, Rehiyon ng CALABARZON",002c292a55e071e0,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
Grabee grabeeeh 😵  halos cancelled ang mga ganap lalo this March and April...its for everyone's safety naman so goow lang. Kalisod ba ani oy. COVID anuna?! 😥😭,Grabee grabeeeh halos cancelled ang mga ganap lalo this March and April...its for everyone’s safety naman so goow lang. Kalisod ba ani oy. COVID anuna?! ,https://twitter.com/jeshyel_dr/status/1238103749798715394,[70389632],2020-03-12T14:05:11.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
"As COVID-19 hits, pollution stops and our Mother Earth heals. Praying for everyone's safety. 🙏

IG: @noelontheroad 🤸‍♂️ https://t.co/nclp0l1lwE","As COVID-19 hits, pollution stops and our Mother Earth heals. Praying for everyone’s safety. IG: @noelontheroad ",https://twitter.com/noelontheroad/status/1240209979975458816,[404665764],2020-03-18T09:34:35.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[42362154 421576691],"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}"
"#AranetaCityUpdates For everyone’s safety and in support of the government directives to help prevent the spread of COVID-19, we are temporarily closing our 3 Malls - Gateway Mall, Ali Mall and Farmers Plaza starting today, March 16, 2020. https://t.co/utIIMl1dD2","#AranetaCityUpdates For everyone’s safety and in support of the government directives to help prevent the spread of COVID-19, we are temporarily closing our 3 Malls - Gateway Mall, Ali Mall and Farmers Plaza starting today, March 16, 2020. ",https://twitter.com/AranetaCity/status/1239320368243851264,[201559333],2020-03-15T22:39:35.000Z,"Lungsod ng Pasig, Pambansang Punong Rehiyon",011a05612b6a331c,[40416208 887132946489933824 71814177 280371652 744323924 302964435],"{'retweet_count': 11, 'reply_count': 3, 'like_count': 8, 'quote_count': 2}"
In light of nCov and as precautionary measure there’s a temp check pt for everyone entering Light. The 3rd flr mall elev connecting to Light has a no entry/exit sign too. Mejo hassle but go push for everyone’s safety.,In light of nCov and as precautionary measure there’s a temp check pt for everyone entering Light. The 3rd flr mall elev connecting to Light has a no entry/exit sign too. Mejo hassle but go push for everyone’s safety.,https://twitter.com/zayzaislets/status/1223945776021196806,[134757419],2020-02-02T12:26:27.000Z,"Lungsod ng Mandaluyong, Pambansang Punong Rehiyon",005de1fe214f002d,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
Eat Bulaga has no live audience due to covid-19. I think dapat din ‘tong gawin ng ibang show that requires audience. It’s for everyone’s safety.,Eat Bulaga has no live audience due to covid-19. I think dapat din ‘tong gawin ng ibang show that requires audience. It’s for everyone’s safety.,https://twitter.com/mahnaipo/status/1236900354861568000,[84258869],2020-03-09T06:23:19.000Z,"Bacoor, Rehiyon ng CALABARZON",00913613698f59d9,[1020940811511332865],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
"As COVID-19 hits, pollution stops and our Mother Earth heals. Praying for everyone's safety. 🙏

More photos on IG: @noelontheroad https://t.co/yqg0TbJGG9","As COVID-19 hits, pollution stops and our Mother Earth heals. Praying for everyone’s safety. More photos on IG: @noelontheroad",https://twitter.com/noelontheroad/status/1240808906575597569,[404665764],2020-03-20T01:14:31.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[421576691],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
Check COVID BULLETIN updates on @IloveTaguig1 🙏🏻 https://t.co/jGzI6fpYlO,Check COVID BULLETIN updates on @IloveTaguig1 ,https://twitter.com/dingdongbahan/status/1238707105571303424,[897737241069469696],2020-03-14T06:02:42.000Z,"Lungsod ng Taguig, Pambansang Punong Rehiyon",01be2d58751929bc,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Kahit na mag-hoard ka ng mga alcohol na kayang punuin ang isang Olympic-size Swimming Pool,  kung 'yong kapit-bahay mo naman na wala nang mabili ay nahawaan ng CoVID-19, ikaw pa rin ang talo.

Kaya please, stop hoarding and panic buying. Maawa kayo sa ibang tao mga peste kayo.","Kahit na mag-hoard ka ng mga alcohol na kayang punuin ang isang Olympic-size Swimming Pool, kung ’yong kapit-bahay mo naman na wala nang mabili ay nahawaan ng CoVID-19, ikaw pa rin ang talo. Kaya please, stop hoarding and panic buying. Maawa kayo sa ibang tao mga peste kayo.",https://twitter.com/supremodale/status/1238060071638065154,[916971695314944000],2020-03-12T11:11:37.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[993763251950239746 1030033004272353285 939502886811090946 3183823225 717584907438927874 865155803300282374 1037180750825701376 142179528],"{'retweet_count': 17, 'reply_count': 0, 'like_count': 24, 'quote_count': 0}"
"Mag JAKOL para makaiwas sa COVID 19
J- Just stay at home
A- Always sanitize your hands
K- Keep your hands clean
O- On time maligo
L- Lumayo sa matataong lugar
Ligtas ang laging nag ja-JAKOL",Mag JAKOL para makaiwas sa COVID 19 J- Just stay at home A- Always sanitize your hands K- Keep your hands clean O- On time maligo L- Lumayo sa matataong lugar Ligtas ang laging nag ja-JAKOL,https://twitter.com/kyriemigs1/status/1238098974516449285,[996747917934317568],2020-03-12T13:46:12.000Z,"Lungsod ng Marikina, Pambansang Punong Rehiyon",011518fa24638550,[264266150],"{'retweet_count': 3, 'reply_count': 2, 'like_count': 22, 'quote_count': 4}"
"Mag JAKOL para makaiwas sa COVID 19

J- Just stay at home
A- Always sanitize your hands
K- Keep your hands clean
O- On time maligo
L- Lumayo sa matataong lugar

Ligtas ang laging nag ja-JAKOL",Mag JAKOL para makaiwas sa COVID 19 J- Just stay at home A- Always sanitize your hands K- Keep your hands clean O- On time maligo L- Lumayo sa matataong lugar Ligtas ang laging nag ja-JAKOL,https://twitter.com/NekolBarbadillo/status/1238106647764987905,[1061805084361744384],2020-03-12T14:16:42.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Mag JAKOL para makaiwas sa COVID 19

J- Just stay at home
A- Always sanitize your hands
K- Keep your hands clean
O- On time maligo
L- Lumayo sa matataong lugar

Ligtas ang laging nag ja-JAKOL",Mag JAKOL para makaiwas sa COVID 19 J- Just stay at home A- Always sanitize your hands K- Keep your hands clean O- On time maligo L- Lumayo sa matataong lugar Ligtas ang laging nag ja-JAKOL,https://twitter.com/_andreejabal/status/1238291286982942720,[319617554],2020-03-13T02:30:23.000Z,"Lungsod ng Mandaluyong, Pambansang Punong Rehiyon",005de1fe214f002d,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}"
"Mag JAKOL para makaiwas sa COVID 19

J- Just stay at home
A- Always sanitize your hands
K- Keep your hands clean
O- On time maligo
L- Lumayo sa matataong lugar

Ligtas ang laging nag ja-JAKOL
pass this message",Mag JAKOL para makaiwas sa COVID 19 J- Just stay at home A- Always sanitize your hands K- Keep your hands clean O- On time maligo L- Lumayo sa matataong lugar Ligtas ang laging nag ja-JAKOL pass this message,https://twitter.com/Mtthwjcslm04/status/1238112040863936514,[1081754059168575488],2020-03-12T14:38:08.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Mag JAKOL para makaiwas sa COVID 19

J- Just stay at home
A- Always sanitize your hands
K- Keep your hands clean
O- On time maligo
L- Lumayo sa matataong lugar

Ligtas ang laging nag ja-JAKOL",Mag JAKOL para makaiwas sa COVID 19 J- Just stay at home A- Always sanitize your hands K- Keep your hands clean O- On time maligo L- Lumayo sa matataong lugar Ligtas ang laging nag ja-JAKOL,https://twitter.com/nichsledesma/status/1238100719665725441,[1568052174],2020-03-12T13:53:09.000Z,"Lungsod ng Parañaque, Pambansang Punong Rehiyon",004f3727016f9b5c,[],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 1}"
"Mag JAKOL para makaiwas sa COVID 19

J- Just stay at home
A- Always sanitize your hands
K- Keep your hands clean
O- On time maligo
L- Lumayo sa matataong lugar

Ligtas ang laging nag ja-JAKOL

pass this message",Mag JAKOL para makaiwas sa COVID 19 J- Just stay at home A- Always sanitize your hands K- Keep your hands clean O- On time maligo L- Lumayo sa matataong lugar Ligtas ang laging nag ja-JAKOL pass this message,https://twitter.com/patiwakal2606/status/1238106988774436866,[966237488086839296],2020-03-12T14:18:03.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 1, 'reply_count': 1, 'like_count': 12, 'quote_count': 1}"
"Remember: NO ONE WANTS TO GET SICK. 

Whether it’s nCov or HIV, no one wants to fall ill. No one wants to infect other people (except those with criminal minds). Everyone wants to get better. And the only way to get better is to get access to health services.","Remember: NO ONE WANTS TO GET SICK. Whether it’s nCov or HIV, no one wants to fall ill. No one wants to infect other people (except those with criminal minds). Everyone wants to get better. And the only way to get better is to get access to health services.",https://twitter.com/yogawithben/status/1223269340323012608,[69383768],2020-01-31T15:38:32.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}"
"@kenshhhhhh Covid lang yan, mahal mo pa sya ee 😆🤫","Covid lang yan, mahal mo pa sya ee ",https://twitter.com/emsi_arvic/status/1237739401532211201,[1064084770118787073],2020-03-11T13:57:24.000Z,"Kawit, Rehiyon ng CALABARZON",010dfaa2304c677b,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}"
"One takeaway from this nCov pandemic is that we should strengthen and add more teeth to laws against opportunists who add to the widespread panic and hysteria (i.e. those who share and peddle fake news, those who sell basic commodities at ridiculously high prices, etc.)","One takeaway from this nCov pandemic is that we should strengthen and add more teeth to laws against opportunists who add to the widespread panic and hysteria (i.e. those who share and peddle fake news, those who sell basic commodities at ridiculously high prices, etc.)",https://twitter.com/claudiopoy/status/1238001790982828032,[129077100],2020-03-12T07:20:02.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 2, 'reply_count': 1, 'like_count': 15, 'quote_count': 0}"
@jcpunongbayan COVID carriers could be among us. Tuloy lang ang precaution. Disinfect hands always. Carry a small spray bottle of alcohol with you.,COVID carriers could be among us. Tuloy lang ang precaution. Disinfect hands always. Carry a small spray bottle of alcohol with you.,https://twitter.com/DominoG/status/1234265146173714432,[21842197],2020-03-01T23:51:57.000Z,"Lungsod ng Muntinlupa, Pambansang Punong Rehiyon",00c699d656122ebe,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"@realedumanzano When u do, sama mo na ako sa shake hands. After CoVid para mas safe. Thank you in advance .","When u do, sama mo na ako sa shake hands. After CoVid para mas safe. Thank you in advance .",https://twitter.com/MineIsSe7en/status/1240518847167205376,[44533006],2020-03-19T06:01:55.000Z,"Lungsod ng Taguig, Pambansang Punong Rehiyon",01be2d58751929bc,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
Hi guyszx reminder lang na ugaliing maligo dahil proper hygiene ang isa sa pinaka mabisang panlaban sa nCoV 🤗 https://t.co/qOAsWGWN6E,Hi guyszx reminder lang na ugaliing maligo dahil proper hygiene ang isa sa pinaka mabisang panlaban sa nCoV ,https://twitter.com/phoebecruz425/status/1238742135144243200,[2366485496],2020-03-14T08:21:54.000Z,"Cainta, Rehiyon ng CALABARZON",002c292a55e071e0,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
