tweet,link
"So someone told me na mas okay daw gamitin ang face mask than N95 mask kasi pati ""daw"" sa eyes pwedeng pumasok yung corona virus. If you want to correct me on this please enlighten me, sinabi lang din kasi sya saken but still please wear mask ALL THE TIME #ncovph #coronavirus",https://twitter.com/jmnfrncsco/status/1223193126891712513
Here at Cunanan Orthodental Clinic We ensure our patients “SAFETY” Because we care!! Due to the outbreak of the new strain of coronavirus “NCov” We only used hi-potent sanitizer:… https://www.instagram.com/p/B7-vhuiHGWJ3VISw_CXjXDsZbSf04TUEdrdviY0/?igshid=1hghc3gvegxek,https://twitter.com/YourDent_Rick/status/1223188366797213697
Let’s hope & pray that Filipinos have this natural immunity (naturalesa) to nCoV &amp; our climate could kill this virus immediately. I suggest to stay under the sun even just for a few minutes for that dose of germ-killing UV rays and Vitamin D. #PrayForPhilippines #PrayForChina,https://twitter.com/jazjez08/status/1223182404749123584
He says this new coronavirus is also not as deadly as the SARS and MERS strains. #MattersofFact #ANCHighlights,https://twitter.com/russlclntfrancs/status/1223179747120730112
It will spread faster beacuse it’s a virus. You’re thinking too much. Chinese got sick because they don’t have proper hygiene. Pinoys? The most OAs in hygiene. The chances of you getting sick of nCoV is remote. Baka sa ibang way pa ma-hospital ang Pinoy.,https://twitter.com/jalibieber/status/1223139131905101824
"pota di maalis sa isip ko yung baby, pota kung anak ko ’yon yayakapin ko siya ng sobrang higpit kahit alam kong infected siya ng coronavirus sobrang sakit na ultimo mga bata na walang alam sa nangyayari sa kapaligiran naapektuhan dahil sa virus na ’yan ",https://twitter.com/ellaconchaa/status/1223116693049769989
Who says CORONAVirus is a joke? My new employer does! ,https://twitter.com/yoursAries24/status/1223114326464090113
"Sorry, guys. Sobrang threatened lang ako. The NCoV is incurable, meaning, kapag nadapuan ka niyan, finish ka. Very alarming, lalo na ngayong may confirmed case na sa Pinas. ",https://twitter.com/mjycmlng_/status/1223111757880647683
"Are you stupid or something? He just collapsed from for all we know any ailment. Since he’s Chinese and wearing a mask, you assume it’s coronavirus immediately? Then tweet that they’ll die? Stop spreading speculation and fake news. If you can’t help, just shut it! ",https://twitter.com/ManuelPSev/status/1223111064822243329
DIY #coronavirus mask #2019nCoV,https://twitter.com/dariophoto69/status/1223107927604510728
"TO AVOID NCov, REMEMBER WUHAN(like the Alamo) W- wash your hands thoroughly U- use proper mask H-have temperature checked regularly A-avoid large crowds N- never touch your face with unclean hands; no beso beso no handshake",https://twitter.com/mgb819/status/1223099587843383297
How to counter nCov-2019 1. Wash your hands thoroughly 2. Drown the government with Alcohol 70% Solution to cleanse their stupidity. 3. VOTE WISELY NEXT ELECTION #CoronavirusOutbreak #coronavirusPH #coronavirus,https://twitter.com/Trojeanwar/status/1223097820468563974
"Mama: Nak may nCoV na dito sa Pinas. Magsuot ka ng mask lagi. Me: Mama ubos na mask sa drugstore. Mama: May mga luma akong bra, guputin mo tapos gawin mong mask. Me: #GaanoKaKapraning",https://twitter.com/Sbmsv_GiftedBot/status/1223073496869134336
"Doctor’s advice about coronavirus: Folks, take extra care and drink plenty of water. copy, paste and repost. #CoronaVirus #CoronaVirusOutbreak #CoronaVirusPH ",https://twitter.com/iam_JVP6382/status/1223056809918775297
"Doctor’s advice about coronavirus: About prevention: 2. Aside from washing your hands frequently, you can gargle with strong mouthwash to eliminate or minimize the germs while they are still in your throat (before dripping down to your lungs).",https://twitter.com/iam_JVP6382/status/1223056447019159552
Doctor’s advice about coronavirus: About the symptoms of the pneumonia caused by Coronavirus: is not like the normal kind. You will feel like you are drowning in water. It’s important to go seek immediate medical attention if you feel like this.,https://twitter.com/iam_JVP6382/status/1223055692778442752
"Doctor’s advice about coronavirus: About the symptoms of the pneumonia caused by Coronavirus: into the trachea and enter the lungs, causing pneumonia. This process will take 5 to 6 days. 3. With pneumonia, comes high fever and difficulty in breathing. The nasal congestion",https://twitter.com/iam_JVP6382/status/1223055206369284102
Tips on proper weaeing of face mask 1. Colored side of the mask faces outward and the white side of the mask is facing towards the face. 2. Gently press the thin metal wire agains the bridge of the nose. #STOPnCoV #Coronavirus #stopcoronavirus,https://twitter.com/jhedboi86/status/1223054112754786306
Healthy and active lifestyle will save you not the mask... #coronavirus #healthylifestyle #healthyactivelifestyle,https://twitter.com/Proud2Bpinoy/status/1223051841564479488
bwisit na nCov sa face mask lang napupunta lip balm ko di sa nguso ng crush ko,https://twitter.com/chrs_uy/status/1223048015071436800
"#coronavirus #symptomsandprevention let’s all take care of ourselves and of others and prevent further spread of this deadly virus! #naturalhealthboosters #rovingocphotographer @Pasay City, Philippines https://www.instagram.com/p/B79sWYOhujM/?igshid=1atrx4hbdsd9o",https://twitter.com/luz_orchid/status/1223040643032809472
Kilay lang sapat na! Seems like I will have to keep my lippies inside their storage container for awhile. No makeup look muna habang nagkakalat ng lagim si Ncov. Salamat sa ortho ni Bella sa face masks!… https://www.instagram.com/p/B79qsXlB9rD/?igshid=15hsrgrwbn058,https://twitter.com/LiceraldeMar/status/1223036995363995648
"Work Essentials in this time of Corona scare: Vitamin C for Immune boost Alcohol to sanitize Water to hydrate Mask #safetyfirst #safety #coronavirus @Makati , Manila https://www.instagram.com/p/B79nsMrBArw/?igshid=rk50y3ntzvrs",https://twitter.com/May_scillaneous/status/1223030399380738048
Sana legit yung video sa Australia na meron nang nadiscover yung mga Scientist na Antibodies Molecular Technique for Ncov.,https://twitter.com/itsjoanjabinar/status/1223012087783284736
"Boost your immune system today. Proper hygiene, eat healthy, exercise and take your vitamins. Keep safe everyone! #CoronavirusOutbreak #nCoV",https://twitter.com/klparas/status/1223004370943369216
"Yes,we are not mistaken ncov is here and have been welcomed virtually by these official who are suppose to stop all chinese nationals from entering out ports and airports. ",https://twitter.com/junepineda8/status/1222930706256392193
"Ewan ko ha, pero is it just me or I can feel, in reality, di lang iisa yung confirmed na merong nCoV dito? Na these officials are just covering up the case just so not to produce public panic &amp; chaos? Ang fishy lang kase. This is just my opinion ha, don’t take it personally.++",https://twitter.com/paulphiream/status/1222923531505192960
utang na loob naman may nCoV na sa bansa tapos wala pa din tubig anuna mamamatay nalang ba tayong lahat,https://twitter.com/elyamadrid_/status/1222921018517291009
How to protect yourself from NCoV 1. Wash / disinfect your hands properly 2. Wear face masks in a crowded place 3. VOTE WISELY next election #KeepSafe #LabanPinas,https://twitter.com/iamsheilfree/status/1222908987835740162
"Remember W-U-H-A-N W - wash hands U - use mask properly H - have temperature checked regularly A - avoid large crowds N - never touch your face with unclean hands, no beso-beso (ASec.Tayag, DOH) Photo credits to @theasianparent_ph #coronavirus #CoronavirusOutbreak #Philippines",https://twitter.com/harayacoaching/status/1222894028565270529
Ambilis. Friday na. Kasing bilis din ng pagdating ng ncov ,https://twitter.com/prilabril/status/1222893666420711427
Wala akong mabilhan ng masks. Nag gygym pa naman ako now. Ang paranoid ko feeling ko ung sipon ko ncov agad huhu. Nakakatakot,https://twitter.com/justine_cstll/status/1222890852453761025
No more face masks ?? Out of stock ?? Now you know where to get one. Or many. @HotelSogo kudos #coronavirus #CoronavirusOutbreak #coronavirusPH – at Mindanao Avenue,https://twitter.com/firangidacter/status/1222886590726279168
Confirm na ngayon na may taong may Ncov baka naman pede na tayong di magpapasok ng Chinese dito oh nakakaalarma baka maraming mahawa :( ,https://twitter.com/Jomarixbasco/status/1222873137588498432
This whole nCov scare also has greatly affected iPhone X and XI users. Face ID feature is not working with masks on. Hassle ,https://twitter.com/iamjimini/status/1222870955350872064
Take the necessary precautions to protect yourselves from #nCoV 1. Stay away from crowded places. 2. Use face mask. 3. Take Vit. C regularly. 4. Eat a balanced diet. 5. Have enough sleep. 6. Make sure to always wash your hands. 7. Bring hand sanitizer or alcohol. 8.Keep hydrated.,https://twitter.com/jentleheart15/status/1222855772293386240
Is it bcz of da wuhan market or planned bio-weapon ??? #CoronavirusOutbreak #coronavirus #ncov #WuhanCoronovirus,https://twitter.com/akyanaakhil5/status/1222847674124128260
Nakakatakot naman manood ng zombie movies lalo ngayong may ncov ,https://twitter.com/chky_/status/1222844372338655234
Sobrang naprapraning ako bwisit. Pano ksi ang work ko e s field sa tondo binondo e puro chinese dun. Nakakpraning.Andun china town kaya. Tapos araw araw pa ako nasa hospital. Bumili n ako madmi vitamin C.Wla n mask last na yang lysol.Panic buying lahat #BuhayMedrep #CoronaVirus ,https://twitter.com/JayZonized/status/1222840647100403712
Mr. President where are you na? Paki ihian na yung NCov.,https://twitter.com/gaeayaseh/status/1222837928201580547
Ncov ghour naalala ko hindi b to ing black death dati ung almost half ng european namatay sa disease around 13 hundreds,https://twitter.com/Ranitchiro/status/1222834815650545664
"The first coronavirus is in San Lazaro hospital which is approximately 9 mins away from U-Belt. If this becomes a full-scale outbreak, it would literally send many students to death.",https://twitter.com/RoelLibunao/status/1222832060437430272
"At this point common courtesy na lang dapat ang mag-mask. Marumi naman talaga ang ere sa Maynila, at most likely nga lumiliguy-ligoy na yung coronavirus satin matagal na. Nare-report lang ang severe cases pag talagang grabe na.",https://twitter.com/VA_frandesal/status/1222828837978791936
"i think the public has the rights na malaman yung specific hospital kung saan nakastay yung nag positive sa ncov instead of just saying ""government hospital"" cos they said it themselves, it can spread wildly in hospitals",https://twitter.com/justnhadz_/status/1222819148608049152
"sa totoo lang, hindi coronavirus ang papatay sating lahat. yung pagiging incompetent at pagiging negligent ng gobyerno natin yung papatay satin ",https://twitter.com/heyyowitsitch/status/1222818263270227969
"imagine, coronavirus - a virus that could easily be transmitted through direct contact or even considered as air borne??? sa no.1 most congested city in the world? good luck ",https://twitter.com/eduardzelleriii/status/1222814418041364480
Nako nCov abay Tatawanan lang ng mga Pinoy yan Ganyan ka Positibo ang mga Pinoy Ganyann Katatag Ganyan Katatapang Maning mani Hindi Tatablan ang Pinoy sa Ganyang Sakit #Ncov #Corona #KeepSafe #TakutAko,https://twitter.com/MrPepsiLLas/status/1222808414998253569
"LAKASAN NIYO IMMUNE SYSTEM NIYO! KUMAIN AT MATULOG NG SAPAT! HANGGA’T MAAARI, UMINOM VIT. C! #nCoV",https://twitter.com/chastv_/status/1222805049102913537
"Walang gamot ang 2019-nCoV. So basically aantayin mo na lang na sunduin ka ni Kamatayan or biglang maghimala. So please everyone, stay safe. May mga guidelines how to prevent being infected. Prevention is better than dying.",https://twitter.com/KAIknwmychicken/status/1222804062434811904
TANGINA SAANG GOVERMENT HOSPITAL SA MAYNILA SINABI NYO NGA LUGAR PERO WALANG EXACT NAME NG HOSPITAL TANGINAAA Philippines to NAKAKAGAGO NAAAAA ANO NA AAKSYON KUNG KELAN MAY nCOV case na AWIT SA INYO Malapit na kasi mamatay si DUTERTE kaya gusto idamay Philippines #coronaviruse,https://twitter.com/JerichoPasko/status/1222803626701148160
magbunyi na ung mga agit na agit magka nCoV d2 sa Pinas... gigil na gigil eh... ayan tuloy nagkaroon na.... Sad Let’s all be careful na lang ang protect ourselves and boost our immune system... Pray din tayo na magka vaccine na para matalo na ang virus ,https://twitter.com/GabeDeSilva/status/1222800433300639744
may coronavirus na sa pinas. thanks to the chekwas and the government who doesn’t seem to do anything about it. ,https://twitter.com/urfavebttm/status/1222798096121249792
"1 confirmed case na ng ncov jusko. Let’s all take care of our health. Eat fruits, veggies, wear masks, drink vitamins and do not expose yourself outside too much.",https://twitter.com/chimkookjinnn/status/1222796832167743490
"What if? 1. Inst.of Virology develops nCoV. 2. If it was covert, then the military has the vaccine 3. What if sabotage was discovered as it was being weaponized for testing on citizens? 4. Immunized military to act when ordered? Mission accomplished - Global Scare ",https://twitter.com/FrankLastimosa/status/1222742783326224386
Idk but people in Japan use masks every day even if its not the flu season/ with or without epidemic disease but still has confirmed cases of NCOV so... ,https://twitter.com/izzzzzaaaaa1994/status/1222678741224062976
#DOH pls explain this. Mas marami tayo Chinese visitors compare to Singapore pero bakit sinasabi nyo na NCOV free pa rin ang bansa natin? Wag na tayo mag lokohan dito hanggang sa ganitong sitwasyon corruption pa rin ba uunahin nyo. Magkano ba ang bigayan dyan para lang manahimik? ,https://twitter.com/resaleph/status/1222668056356220928
Oo nga. Parang mas napabilis yung buhay niya because of NCov? Di ba ang HIV nagagamot naman? Feeling matalino ako curious lang din. ,https://twitter.com/enseegolucky/status/1222583977506045952
"tanginis kasi tong mga chekwa na to nCoV pa kayo nalalaman, kagigil kayo mga ser",https://twitter.com/gwnnyy/status/1222532933409361920
tangina naniniwala ba kayo na wala pang coronavirus dito sa ph?? malapit na kong di maniwala huhuhuhuhu im scared,https://twitter.com/kxrbyjaye/status/1222515324710342656
Sometimes critics can be stupid. They cannot accept that other countries are now experiencing epidemic level while the Philippines is still blemish free from this Ncov. That’s how alert this gov’t is. ,https://twitter.com/ronylbravo/status/1222489498392489986
MAY CURE NA ANG 2019-nCoV!!!,https://twitter.com/whatsupmarkieee/status/1222484778986795009
Natakot ako bigla habang nagdedeliver Yung Chinese na inuubo iniisip ko agad may coronavirus awiit,https://twitter.com/LeihfAhlean/status/1222481060518227968
"“Walang nCov dito, ang init-init dito, dun sa malalamig yun”",https://twitter.com/markusmathew_/status/1222476262939058177
"Why do I have this feeling na tinatagi ng government kung yung mga cases ng nCov. Feeling ko kasi meron na, like yung sa San Lazaro na patient. ",https://twitter.com/pamintuangypsy/status/1222436026251018240
"tangina pwede bang maging honest na lang yung DOH kung meron mang infected na talaga ng NCOV, gusto ko nang mamatay eh.",https://twitter.com/wendellitow/status/1222360468183871490
The point it lysol can be used against Ncov even a simple alcohol can be used eh as long as it has ethyl alcohol,https://twitter.com/jeicodonuts/status/1222327146594500608
"What protocols do you have at home to prevent nCov? So far, we have alcohol stations inside and outside. Everyone uses masks when going out and leaves it in a trash can outside. We take vitamins. We diffuse essential oils. What else do we need? #paranoidmomma",https://twitter.com/Deeyosa/status/1222307019782123520
"PSA to Sayanistas: ATC is currently being used as a quarantine facility for 11 Chinese tourists being monitored for NCov. I don’t want to cause panic but the risk is very high. Please wear face masks. At most, I hope you collectively gather and demand action regarding this. ",https://twitter.com/alecnewtemple/status/1222172269557927936
"hindi talaga ako naniniwalang wala pang infected ng NCOV dito sa pilipinas. yung neighbouring countries natin nagnanaknak na sa dami ng infected, well, in fact, dagsa ang mga chinese dito.",https://twitter.com/wendellitow/status/1222128499516796928
"Puro bantay, puro bantay. Tas kapag may nakapasok at may sign ng nCov, ibabalita. Kung tinitigil nyo muna pagtanggap ng mga pasahero sa NAIA no? Kaso NGA-NGA e. ",https://twitter.com/gemasha_/status/1221998127592271873
HK Disneyland and Ocean Park were both closed until further notice. This NCov issue is such a messsssss! ,https://twitter.com/coiyap8/status/1221989997965824001
"Natatakot na ko sa mga chingchong, seriously :( Sa kanila galing ang coronavirus, tapos tumae pa sa Intramuros at umihi sa gilid ng Edsa Ayala.",https://twitter.com/brnrdzmpy/status/1221826659185123328
OMG I’M CURRENTLY AT CHINESE GENERAL HOSPITAL HERE SA MANILA AND MY TITA TOLD ME NA DON’T ENTER THE FACILITY UNLESS I HAVE MY FACE MASK COS MAY POSSIBLE CORONAVIRUS CARRIER INSIDE BE SAFE!! ALWAYS HAVE UR SANITIZERS AND FACE MASKS!!,https://twitter.com/justjorg_/status/1221807560451190784
Dahil sa Coronavirus nayan feeling ko tuloy magkaka zombie na,https://twitter.com/Jadeganotisigm1/status/1221801162841550849
"Scientists needs to holler at Bruce Willis again to prevent another outbreak. They succeeded in 1996; they also dont want to make the same mistakes. The Army of the Twelve Monkeys were, in fact, not the source of the epidemic #coronavirus",https://twitter.com/Kurt4Peeps/status/1221798241039028224
’Pag pinoy nagkaroon ng #nCoV mabilis kakalat kasi maraming pinoy ang hindi hygienic at hindi marunong mag-isip ng ikakabuti ng kapwa niya. ,https://twitter.com/kimpopotpot/status/1221781990489198594
"oo, tapos according sa tito ng pinsan ko (a doctor) from metropolitan hospital ayaw daw ipagsabi nung director ng hospital na may positive na sa NCOV, mga kapitalistang takot mawalan ng pasyente, mga hangal sa sariling bansa! TANGINA NG MGA CHINESE. TANGINA NG MGA KAPITALISTA. ",https://twitter.com/fvckingjheaaan/status/1221767393770274818
"drink lots of water + take your vitamins, errone! also please do always always observe proper hygiene (bring your sanitizers/alcohol w you!!!) prayers up!!!!!!! we will be safe! ctto #coronavirus ",https://twitter.com/ronivillanuevae/status/1221718135889285120
"PROTECT YOUR SELF AND FAMILIES FROM EPIDEMIC #coronavirus With iPRO-TECT AND ENER-CHI DIFFUSER BUY NOW!! CONTACT ME HERE: 09279143917 LOOK FOR Gemma Cada Badidoy @Mandaluyong City, Manila, Philipines https://www.instagram.com/p/B7zFhYkBjZm/?igshid=bh79gwxejluw",https://twitter.com/AIMSILVER_EAGLE/status/1221548926001713153
May gamot na para sa new strain ng Coronavirus ,https://twitter.com/zaykalvarez/status/1221460743578509312
"Pero seryoso, I was jogging along Sheridan Street. Tapos may chinese na hinawakan ako and nagtanong ng direction at tinanggal mask nya. Nasa taat lang kami ng lugar na hanap nya. After kong ituro, sa opposite direction tumakbo si gago left me overthinking about coronavirus.",https://twitter.com/justroyc/status/1221454031253467137
Toki it says a Chinese hospital in Manila has a patient positive of Coronavirus and they don’t want to give an information to the proper authorities for fear it affects their business ,https://twitter.com/PbgNoona/status/1221452039705677829
What if the coronavirus is China’s biological warfare gone wrong? Hmmm...,https://twitter.com/MMcgomery/status/1221420335578271745
"Chinese who are in china should be lockdown to there country. Masama na kung masama. Atleast safe ang buong mundo mula sa inyo. Hilig niyo kasi kumain ng exotic lalo na sa wild animals. Wala kayong disiplina. Ayan, pati tuloy ibang tao nadadamay sa sakit niyo. #coronavirus",https://twitter.com/grlynlozano/status/1221370664034209793
Andaming Chinese sa MOA sksksk baka may carrier na jan ng coronavirus ha? Huhu,https://twitter.com/solidliguidGUS/status/1221345286779334656
"We are not sure of this not so visible enemy, the Coronavirus. What we can do at the moment is strengthen our immune system. Eat healthy foods and take vitamin supplements. Since it is a virus, the following herbs may help. ",https://twitter.com/jazjez08/status/1221327627610275840
"Are we not wondering why the new coronavirus emerged at the time of big festivities? 1 infected can infect 14 people, interacting on Christmas, Gregorian New Year, Chinese New Year—a great multiplier. Is this a natural phenomenon, or intentionally engineered?",https://twitter.com/vcrlknnth/status/1221255913849311237
"With coronavirus, ASF, criminals, prostitutes &amp; other pestilence brought here by mainland Chinx, it’s very suspicious it may be deliberately done to weaken the Philippines fundamentally from its core to its government ",https://twitter.com/mgb819/status/1221249495066804224
"May mga chinese nationals kame nakasama kanina sa place na kinainan namen, ncov lang talaga namutawi sa isip ko.",https://twitter.com/mydarp/status/1221131800631603201
"Yung outbreak ngayon ng NCoV, naalala ko yung ’Contagion’ film. It all started with bats!",https://twitter.com/askkirocom/status/1221101788939440128
Legit ba na through eyes ang coronavirus?,https://twitter.com/eraaamilano/status/1221100838816337924
Misinformation na lng tlga sa news ang coronavirus. Hayyyy,https://twitter.com/hannahsermonia/status/1221027919910170626
Gong Xi Fa Cai! Happy Chinese New Year to my chinoy friends. Except dun sa mga chinese na umihi sa ayala at dun sa mga nagkalat ng CoronaVirus ,https://twitter.com/onlyaikofv/status/1220995006330073088
Kung Hei Fat Choi sa mga kaibigan nating instek na nag kalat ng virus at sakit Happy Chinese New year! #coronavirus #ChineseNewYear #CNY2020 #YearoftheRat #ChineseNewYear2020,https://twitter.com/iCarlyn/status/1220868222301265920
hoy wag naman sana ako magkaroon ng coronavirus puro mga chinese pa naman nandito sa pinag oojt-han ko!!!!,https://twitter.com/zznzzrl/status/1220859575038955520
Ahas at paniki ang nireresearch sa wuhan ang orig ng ncov,https://twitter.com/junepineda8/status/1220813022177808384
Tangina niyo! Di nankyo natuto sa 2003 SARS na nagmula sa inyo! Ngayon 2019-nCov naman nilikha niyo!!!! Mga hayup!!!!! ,https://twitter.com/patootie000/status/1220752556873273344
"MASK ON AND PREVENT CORONAVIRUS _ Dr. Yuen Kwok Yung, a highly respected doctor during the previous SARS period gave the following advice. 1. He suggests to try to avoid going to China during this period of time.… https://www.instagram.com/p/B7tAsYRHAxl/?igshid=r82oj8wdlhra",https://twitter.com/arracastro/status/1220696254377873408
"There are 219 medically important species of virus na inaaral & sinasapuso nmin tpos ssabihin lng ng karoomate ko na uminom lng daw ng ""ANTIBIOTICS"" ung kasama nmin na may Flu. Tpos sasabihin pa nya na ung Coronavirus madali lang gamutin. Me:Boi ihampas ko kaya ito inaaral ko ",https://twitter.com/JcDumbledore/status/1220355053438947328
SARS started in China and they have another outbreak of Swine flu recently. Both are strains of coronavirus. Just something to think about. ,https://twitter.com/supermodale/status/1220240354831523841
"With all the Coronavirus madness I have a pack of antibacterial wipes, 2 hand sanitizers and an alcohol inside my bag",https://twitter.com/jamencamen/status/1220220304208756738
"This coronavirus really scares me. It is spreading across borders. We are now in that period of extinction. Pero baka naman ihian lang ni Digong ‘to, mawawala na ano po mga ka-DDS?",https://twitter.com/RykkQE/status/1220171745732096001
New Made in China Imported goods of the Philippines: coronavirus strain,https://twitter.com/EulernNothing/status/1219970474349711362
