ngram,freq_fg,relfreq_fg,freq_bg,relfreq_bg,phrase,inform,score
vitamin harm,1,8.333333333,0,0.000866927,1.07732318,0.764234968,1.841558148
vitamin complex,1,8.333333333,0,0.000866927,1.07732318,0.764234968,1.841558148
china lockdown,2,9.090909091,0,0.000549303,0.951167598,0.883103252,1.834270851
pinas city,1,9.090909091,0,0.000679943,0.965181297,0.863707015,1.828888312
city persons,1,8.333333333,0,0.000531812,1.019560915,0.804956972,1.824517887
pilipinas alam,1,9.090909091,0,0.000688037,0.957904687,0.862631156,1.820535842
spread deadly,2,13.33333333,3,1.667060271,1.542040043,0.277227388,1.819267431
outbreak love,1,8.333333333,0,0.000582934,1.019560915,0.797308415,1.81686933
outbreak across,1,8.333333333,0,0.000582934,1.019560915,0.797308415,1.81686933
nya coronavirus,1,16.66666667,2,6.786426404,1.666114068,0.149747703,1.815861771
confirmed merong,1,7.692307692,0,0.000154915,0.982137903,0.831758189,1.813896092
issue death,1,9.090909091,0,0.000766121,0.957904687,0.852858632,1.810763318
need proper,1,9.090909091,0,0.000678091,0.944895519,0.863954878,1.808850397
need boost,1,9.090909091,0,0.000678091,0.944895519,0.863954878,1.808850397
us ashes,1,8.333333333,0,0.000652341,1.019560915,0.787933899,1.807494814
us process,1,8.333333333,0,0.000652341,1.019560915,0.787933899,1.807494814
sure everyone,1,9.090909091,0,0.000752857,0.951167598,0.854446326,1.805613925
possible expose,1,8.333333333,0,0.000672311,1.019560915,0.785421146,1.804982061
government dangerous,1,8.333333333,0,0.00068781,1.019560915,0.783521831,1.803082746
pwede bang,1,12.5,1,3.215152641,1.630707649,0.169731726,1.800439376
even staying,1,8.333333333,0,0.000771921,1.019560915,0.773907649,1.793468564
taong bayan,1,12.5,1,6.92394385,1.717351047,0.07384289,1.791193936
health mo,1,9.090909091,0,0.000386348,0.876015001,0.915095227,1.791110228
sure always,1,9.090909091,0,0.000752857,0.933517052,0.854446326,1.787963378
vitamin shot,1,8.333333333,0,0.000866927,1.019560915,0.764234968,1.783795883
eat fucking,1,8.333333333,0,0.000866927,1.019560915,0.764234968,1.783795883
outbreak wasnt,1,8.333333333,0,0.000582934,0.985772156,0.797308415,1.783080571
new employer,1,7.692307692,0,0.00027065,0.982137903,0.788838754,1.770976657
new yeara,1,7.692307692,0,0.00027065,0.982137903,0.788838754,1.770976657
new clothes,1,7.692307692,0,0.00027065,0.982137903,0.788838754,1.770976657
death outside,2,15.38461538,14,15.44478158,1.771543042,-0.000600489,1.770942554
airborne safe,1,9.090909091,0,0.000866927,0.928320832,0.841620999,1.769941831
guys wear,1,14.28571429,2,4.872417281,1.613974423,0.153667123,1.767641546
death inevitable,1,7.692307692,0,0.000337138,0.982137903,0.771941424,1.754079328
death dati,1,7.692307692,0,0.000337138,0.982137903,0.771941424,1.754079328
death trend,1,7.692307692,0,0.000337138,0.982137903,0.771941424,1.754079328
death italy,1,7.692307692,0,0.000337138,0.982137903,0.771941424,1.754079328
death ironman,1,7.692307692,0,0.000337138,0.982137903,0.771941424,1.754079328
vitamin wla,1,8.333333333,0,0.000866927,0.985772156,0.764234968,1.750007124
eat least,1,8.333333333,0,0.000866927,0.985772156,0.764234968,1.750007124
pilipinas yan,1,9.090909091,0,0.000688037,0.881882139,0.862631156,1.744513295
airborne stay,1,9.090909091,0,0.000866927,0.902167917,0.841620999,1.743788916
medical center,1,14.28571429,12,17.50049721,1.770919035,-0.028995608,1.741923428
lalo kang,1,12.5,1,3.462372045,1.580024511,0.160471841,1.740496352
prevent contacting,1,7.692307692,0,0.000405795,0.982137903,0.757683235,1.739821138
prevent widespread,1,7.692307692,0,0.000405795,0.982137903,0.757683235,1.739821138
even could,1,8.333333333,0,0.000771921,0.96179865,0.773907649,1.735706299
even apples,1,8.333333333,0,0.000771921,0.96179865,0.773907649,1.735706299
pinoy yan,1,9.090909091,0,0.000818764,0.881882139,0.846817219,1.728699358
possible cure,1,8.333333333,0,0.000672311,0.943203354,0.785421146,1.7286245
government said,1,8.333333333,0,0.00068781,0.943203354,0.783521831,1.726725185
vitamin supplements,1,8.333333333,0,0.000866927,0.96179865,0.764234968,1.726033618
eat fruits,1,8.333333333,0,0.000866927,0.96179865,0.764234968,1.726033618
disease panginoon,1,7.692307692,0,0.000532173,0.982137903,0.736827926,1.718965829
disease mishandled,1,7.692307692,0,0.000532173,0.982137903,0.736827926,1.718965829
new game,1,7.692307692,0,0.00027065,0.928818889,0.788838754,1.717657643
even flu,1,8.333333333,0,0.000771921,0.943203354,0.773907649,1.717111003
us survive,1,8.333333333,0,0.000652341,0.928009891,0.787933899,1.71594379
pwede kayong,1,12.5,1,3.215152641,1.544064252,0.169731726,1.713795978
possible buy,1,8.333333333,0,0.000672311,0.928009891,0.785421146,1.713431037
sure immune,1,9.090909091,0,0.000752857,0.855729224,0.854446326,1.71017555
know secret,1,7.692307692,0,0.00060084,0.982137903,0.727492475,1.709630379
know iinit,1,7.692307692,0,0.00060084,0.982137903,0.727492475,1.709630379
know ailment,1,7.692307692,0,0.00060084,0.982137903,0.727492475,1.709630379
eat food,1,8.333333333,0,0.000866927,0.943203354,0.764234968,1.707438322
pinoy immune,1,9.090909091,0,0.000818764,0.855729224,0.846817219,1.702546442
drink right,1,8.333333333,0,0.000770602,0.928009891,0.774050221,1.702060112
death comes,1,7.692307692,0,0.000337138,0.928818889,0.771941424,1.700760314
city world,1,8.333333333,0,0.000531812,0.894221132,0.804956972,1.699178104
niyo franchise,1,7.692307692,0,0.000714834,0.982137903,0.714129275,1.696267178
niyo nahahalata,1,7.692307692,0,0.000714834,0.982137903,0.714129275,1.696267178
niyo matapos,1,7.692307692,0,0.000714834,0.982137903,0.714129275,1.696267178
niyo natatablan,1,7.692307692,0,0.000714834,0.982137903,0.714129275,1.696267178
niyo nankyo,1,7.692307692,0,0.000714834,0.982137903,0.714129275,1.696267178
think weak,1,7.692307692,0,0.00074308,0.982137903,0.711148276,1.693286179
eat right,1,8.333333333,0,0.000866927,0.928009891,0.764234968,1.692244859
duterte idamay,1,7.692307692,0,0.000765478,0.982137903,0.708863929,1.691001833
duterte trolls,1,7.692307692,0,0.000765478,0.982137903,0.708863929,1.691001833
duterte kagahapon,1,7.692307692,0,0.000765478,0.982137903,0.708863929,1.691001833
duterte quiboloy,1,7.692307692,0,0.000765478,0.982137903,0.708863929,1.691001833
duterte coughs,1,7.692307692,0,0.000765478,0.982137903,0.708863929,1.691001833
baka kakabuka,1,7.692307692,0,0.0007747,0.982137903,0.707942684,1.690080587
baka napupuntahan,1,7.692307692,0,0.0007747,0.982137903,0.707942684,1.690080587
baka pede,1,7.692307692,0,0.0007747,0.982137903,0.707942684,1.690080587
baka maubos,1,7.692307692,0,0.0007747,0.982137903,0.707942684,1.690080587
possible stop,1,8.333333333,0,0.000672311,0.904036385,0.785421146,1.689457531
water copy,1,7.692307692,0,0.000827521,0.982137903,0.702868994,1.685006897
water berocca,1,7.692307692,0,0.000827521,0.982137903,0.702868994,1.685006897
water lalagyan,1,7.692307692,0,0.000827521,0.982137903,0.702868994,1.685006897
water guyth,1,7.692307692,0,0.000827521,0.982137903,0.702868994,1.685006897
nakakatakot covid,2,18.18181818,2,7.91728074,1.533410169,0.151158961,1.68456913
lalo bata,1,12.5,1,3.462372045,1.516171308,0.160471841,1.676643149
fight home,1,8.333333333,0,0.00044841,0.857401736,0.819172104,1.676573839
masks crowded,2,8.333333333,0,0.000788115,0.904036385,0.772177483,1.676213868
confirmed enough,1,7.692307692,0,0.000154915,0.844310252,0.831758189,1.676068441
outbreak health,1,8.333333333,0,0.000582934,0.877498574,0.797308415,1.674806989
work together,1,11.11111111,1,1.184849314,1.423343903,0.248703334,1.672047236
meron akong,1,12.5,1,2.250736888,1.457420854,0.214308872,1.671729726
philippines still,2,11.76470588,1,0.327833865,1.249626689,0.421217921,1.67084461
need alcohol,1,9.090909091,0,0.000678091,0.804855061,0.863954878,1.668809939
disease millions,1,7.692307692,0,0.000532173,0.928818889,0.736827926,1.665646815
new made,1,7.692307692,0,0.00027065,0.875499876,0.788838754,1.66433863
outbreak new,1,8.333333333,0,0.000582934,0.8635774,0.797308415,1.660885815
avoid covid,1,16.66666667,3,6.170710788,1.492146726,0.165599447,1.657746173
know security,1,7.692307692,0,0.00060084,0.928818889,0.727492475,1.656311365
know heat,1,7.692307692,0,0.00060084,0.928818889,0.727492475,1.656311365
hands keep,3,8.823529412,0,0.000688442,0.820987533,0.834573678,1.655561211
prevent another,1,7.692307692,0,0.000405795,0.897629266,0.757683235,1.655312501
alam reasons,1,7.692307692,0,0.000646254,0.928818889,0.72188754,1.65070643
alam nangyayari,1,7.692307692,0,0.000646254,0.928818889,0.72188754,1.65070643
niyo hayup,1,7.692307692,0,0.000714834,0.928818889,0.714129275,1.642948164
government hospital,1,8.333333333,0,0.00068781,0.857401736,0.783521831,1.640923566
think twice,1,7.692307692,0,0.00074308,0.928818889,0.711148276,1.639967165
think weeks,1,7.692307692,0,0.00074308,0.928818889,0.711148276,1.639967165
last months,1,11.11111111,1,1.607653725,1.423343903,0.214796645,1.638140548
duterte veerus,1,7.692307692,0,0.000765478,0.928818889,0.708863929,1.637682819
duterte took,1,7.692307692,0,0.000765478,0.928818889,0.708863929,1.637682819
possible wear,1,8.333333333,0,0.000672311,0.85165233,0.785421146,1.637073476
baka nakainom,1,7.692307692,0,0.0007747,0.928818889,0.707942684,1.636761573
disease around,1,7.692307692,0,0.000532173,0.897629266,0.736827926,1.634457192
water hydrate,1,7.692307692,0,0.000827521,0.928818889,0.702868994,1.631687883
fight stay,1,8.333333333,0,0.00044841,0.812485361,0.819172104,1.631657464
confirmed pinas,1,7.692307692,0,0.000154915,0.797684421,0.831758189,1.62944261
know true,1,7.692307692,0,0.00060084,0.897629266,0.727492475,1.625121741
akong tao,1,12.5,1,3.750722439,1.474112278,0.150472522,1.6245848
inside safe,1,14.28571429,1,11.25086693,1.587928486,0.034116407,1.622044893
alam masyadong,1,7.692307692,0,0.000646254,0.897629266,0.72188754,1.619516806
city stay,1,8.333333333,0,0.000531812,0.812485361,0.804956972,1.617442333
death many,1,7.692307692,0,0.000337138,0.844310252,0.771941424,1.616251676
government cases,1,8.333333333,0,0.00068781,0.827678824,0.783521831,1.611200654
galing covid,1,16.66666667,2,8.261510337,1.492146726,0.116967216,1.609113942
think ok,1,7.692307692,0,0.00074308,0.897629266,0.711148276,1.608777542
duterte caused,1,7.692307692,0,0.000765478,0.897629266,0.708863929,1.606493195
baka ihian,1,7.692307692,0,0.0007747,0.897629266,0.707942684,1.60557195
nakakatakot ncov,1,9.090909091,0,0.000614073,0.72913605,0.872970134,1.602106184
new life,1,7.692307692,0,0.00027065,0.813120628,0.788838754,1.601959382
water important,1,7.692307692,0,0.000827521,0.897629266,0.702868994,1.60049826
water hot,1,7.692307692,0,0.000827521,0.897629266,0.702868994,1.60049826
water ate,1,7.692307692,0,0.000827521,0.897629266,0.702868994,1.60049826
nasa hospital,1,12.5,1,2.308403632,1.387468881,0.211146553,1.598615434
alam namang,1,7.692307692,0,0.000646254,0.875499876,0.72188754,1.597387416
alam gawin,1,7.692307692,0,0.000646254,0.875499876,0.72188754,1.597387416
keep lippies,1,7.142857143,0,0.000421423,0.901398343,0.695570499,1.596968842
keep squeaky,1,7.142857143,0,0.000421423,0.901398343,0.695570499,1.596968842
kill covid,1,16.66666667,1,9.000433463,1.492146726,0.102689663,1.594836389
everyone enterprise,1,7.142857143,0,0.000496677,0.901398343,0.683834567,1.58523291
everyone presidential,1,7.142857143,0,0.000496677,0.901398343,0.683834567,1.58523291
everyone knows,1,7.142857143,0,0.000496677,0.901398343,0.683834567,1.58523291
everyone uses,1,7.142857143,0,0.000496677,0.901398343,0.683834567,1.58523291
everyone wish,1,7.142857143,0,0.000496677,0.901398343,0.683834567,1.58523291
vitamin china,1,8.333333333,0,0.000866927,0.819736309,0.764234968,1.583971277
baka maraming,1,7.692307692,0,0.0007747,0.875499876,0.707942684,1.583442559
possible people,1,8.333333333,0,0.000672311,0.796715194,0.785421146,1.58213634
disease testing,1,7.692307692,0,0.000532173,0.844310252,0.736827926,1.581138178
alam bat,1,7.692307692,0,0.000646254,0.858334987,0.72188754,1.580222527
niyo kumain,1,7.692307692,0,0.000714834,0.858334987,0.714129275,1.572464262
airborne ncov,1,9.090909091,0,0.000866927,0.72913605,0.841620999,1.570757049
number confirmed,1,14.28571429,24,22.33671597,1.6344174,-0.063853106,1.570564294
baka covid,2,15.38461538,1,1.915668318,1.246099655,0.320507916,1.566607572
home takoyaki,1,7.142857143,0,0.000667534,0.901398343,0.662716693,1.564115036
niyo gamot,1,7.692307692,0,0.000714834,0.844310252,0.714129275,1.558439527
gamot covid,1,16.66666667,1,11.25075856,1.492146726,0.06549586,1.557642586
hospital approximately,1,7.142857143,0,0.000739777,0.901398343,0.655376712,1.556775055
hospital naaalala,1,7.142857143,0,0.000739777,0.901398343,0.655376712,1.556775055
hospital bills,1,7.142857143,0,0.000739777,0.901398343,0.655376712,1.556775055
hospital alaga,1,7.142857143,0,0.000739777,0.901398343,0.655376712,1.556775055
hospital nakastay,1,7.142857143,0,0.000739777,0.901398343,0.655376712,1.556775055
issue covid,1,9.090909091,0,0.000766121,0.703691704,0.852858632,1.556550336
think dds,1,7.692307692,0,0.00074308,0.844310252,0.711148276,1.555458528
duterte day,1,7.692307692,0,0.000765478,0.844310252,0.708863929,1.553174181
prevent us,1,7.692307692,0,0.000405795,0.790991238,0.757683235,1.548674473
keep loved,1,7.142857143,0,0.000421423,0.85188783,0.695570499,1.547458329
airborne covid,1,9.090909091,0,0.000866927,0.703691704,0.841620999,1.545312703
positive patients,1,11.11111111,3,1.859274449,1.346327549,0.19863992,1.544967469
think number,1,7.692307692,0,0.00074308,0.832452507,0.711148276,1.543600783
disease still,1,7.692307692,0,0.000532173,0.805015973,0.736827926,1.541843899
everyone barangay,1,7.142857143,0,0.000496677,0.85188783,0.683834567,1.535722397
infected covid,3,17.64705882,7,8.519000144,1.406220864,0.128518262,1.534739125
disease airborne,1,7.692307692,0,0.000532173,0.797684421,0.736827926,1.534512347
vitamin immune,1,8.333333333,0,0.000866927,0.769916559,0.764234968,1.534151527
think public,1,7.692307692,0,0.00074308,0.822180862,0.711148276,1.533329138
know get,1,7.692307692,0,0.00060084,0.805015973,0.727492475,1.532508449
baka nasa,1,7.692307692,0,0.0007747,0.822180862,0.707942684,1.530123546
mo tapos,4,12.5,1,0.744532451,1.176009379,0.352590936,1.528600315
please dont,2,13.33333333,4,2.653538919,1.31233783,0.21524973,1.52758756
wear eye,1,6.666666667,0,0.00020006,0.83210607,0.694267542,1.526373613
use alcohol,1,14.28571429,2,5.758337602,1.393910845,0.129801602,1.523712448
prevent infected,1,7.692307692,0,0.000405795,0.764198415,0.757683235,1.52188165
sakit ncov,2,9.090909091,0,0.000751337,0.66612267,0.854630167,1.520752837
doh covid,1,14.28571429,4,1.980223509,1.234939856,0.282292902,1.517232759
think get,1,7.692307692,0,0.00074308,0.805015973,0.711148276,1.516164249
masks dont,2,8.333333333,0,0.000788115,0.741877206,0.772177483,1.514054688
niyo health,1,7.692307692,0,0.000714834,0.797684421,0.714129275,1.511813696
last january,1,11.11111111,2,3.39336801,1.378292224,0.131791407,1.510083631
due covid,1,16.66666667,19,15.00036466,1.492146726,0.017556034,1.50970276
fight ncov,2,16.66666667,3,10.00044841,1.423270162,0.085130131,1.508400293
hospital maynila,1,7.142857143,0,0.000739777,0.85188783,0.655376712,1.507264542
hospital tanginaaa,1,7.142857143,0,0.000739777,0.85188783,0.655376712,1.507264542
hospital bumili,1,7.142857143,0,0.000739777,0.85188783,0.655376712,1.507264542
government alcohol,1,8.333333333,0,0.00068781,0.72328191,0.783521831,1.50680374
work life,1,11.11111111,1,1.184849314,1.256224192,0.248703334,1.504927526
parang ncov,1,14.28571429,1,2.904092733,1.274923828,0.227591287,1.502515115
drink alcohol,1,8.333333333,0,0.000770602,0.72328191,0.774050221,1.497332131
water eat,1,7.692307692,0,0.000827521,0.790991238,0.702868994,1.493860232
duterte niyo,1,7.692307692,0,0.000765478,0.784834107,0.708863929,1.493698036
last night,1,11.11111111,7,12.32193944,1.500360256,-0.011492862,1.488867394
vitamin alcohol,1,8.333333333,0,0.000866927,0.72328191,0.764234968,1.487516878
alam infected,1,7.692307692,0,0.000646254,0.764198415,0.72188754,1.486085956
news coronavirus,1,14.28571429,8,7.117687258,1.384054721,0.099525313,1.483580033
water keep,1,7.692307692,0,0.000827521,0.779133493,0.702868994,1.482002487
spread positivity,1,6.666666667,0,0.000393605,0.83210607,0.649152234,1.481258304
spread bhakts,1,6.666666667,0,0.000393605,0.83210607,0.649152234,1.481258304
spread wildly,1,6.666666667,0,0.000393605,0.83210607,0.649152234,1.481258304
gamot ncov,1,16.66666667,2,23.75075856,1.538794693,-0.059033959,1.479760734
proper weaeing,1,6.666666667,0,0.000407966,0.83210607,0.646763191,1.478869261
proper hygeine,1,6.666666667,0,0.000407966,0.83210607,0.646763191,1.478869261
proper authorities,1,6.666666667,0,0.000407966,0.83210607,0.646763191,1.478869261
hospital cos,1,7.142857143,0,0.000739777,0.822926036,0.655376712,1.478302748
hand sanitizers,1,11.11111111,1,4.737298382,1.378292224,0.094719844,1.473012068
everyone bagong,1,7.142857143,0,0.000496677,0.786438492,0.683834567,1.470273059
please kunin,1,6.666666667,0,0.000477694,0.83210607,0.636243966,1.468350037
please enlighten,1,6.666666667,0,0.000477694,0.83210607,0.636243966,1.468350037
please gosh,1,6.666666667,0,0.000477694,0.83210607,0.636243966,1.468350037
alam sakit,1,7.692307692,0,0.000646254,0.744365407,0.72188754,1.466252947
home youre,1,7.142857143,0,0.000667534,0.802377317,0.662716693,1.46509401
home week,1,7.142857143,0,0.000667534,0.802377317,0.662716693,1.46509401
home countries,1,7.142857143,0,0.000667534,0.802377317,0.662716693,1.46509401
hospital ayaw,1,7.142857143,0,0.000739777,0.802377317,0.655376712,1.457754029
disease yan,1,7.692307692,0,0.000532173,0.720507336,0.736827926,1.457335262
alam kasi,1,7.692307692,0,0.000646254,0.731515093,0.72188754,1.453402633
still believe,1,10,1,0.968534288,1.219390898,0.233455649,1.452846547
home gala,1,7.142857143,0,0.000667534,0.786438492,0.662716693,1.449155185
time wrangle,1,6.666666667,0,0.000644993,0.83210607,0.61622602,1.448332091
first death,1,12.5,14,8.633868836,1.396732377,0.046254492,1.44298687
lets careful,1,10,1,1.084901374,1.219390898,0.222109601,1.441500499
spread internet,1,6.666666667,0,0.000393605,0.785896258,0.649152234,1.435048492
spread reasons,1,6.666666667,0,0.000393605,0.785896258,0.649152234,1.435048492
proper education,1,6.666666667,0,0.000407966,0.785896258,0.646763191,1.432659449
stay healthy,3,12.5,6,4.504041798,1.292201374,0.127594184,1.419795558
niyo immune,1,7.692307692,0,0.000714834,0.698377945,0.714129275,1.41250722
know mask,1,7.692307692,0,0.00060084,0.68435321,0.727492475,1.411845686
lets see,1,10,2,2.289720651,1.259937409,0.147415527,1.407352936
case country,1,10,2,0.945661808,1.168308336,0.235845536,1.404153872
